uf,AnoMes,cota_media_cm,cota_max_cm,cota_min_cm,n_estacoes,n_dias,produto,classificao_produto,id_produto,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CAFE,CONILLON BICA CORRID,11239,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,21.47
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CALCARIO DOLOMITICO,PRNT - PODER RELATIV,13024,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.7
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CAMA,DE FRANGO,12948,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.35
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CARA,NÃO INFORMADO,5526,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,6.17
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2025,11,VAREJO,32.85
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2025,11,VAREJO,35.41
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2025,11,VAREJO,36.65
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CARRINHO DE MAO,NÃO INFORMADO,8672,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,211.67
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CASA DE ALVENARIA P/ SUBE,TRANSFORMADOR 10 KVA,12588,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,28000.0
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CASA DE MADEIRA,NÃO INFORMADO,12366,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,10.59
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CERCOBIN,875 WG 875 G/KG TIOF,14131,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,103.33
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CLORETO DE POTASSIO,NÃO INFORMADO,4541,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,4.4
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,CONJUNTO GOTEJAMENTO,5,10994,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,23333.33
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,DIARISTA ROCAGEM S/ ENCAR,ROÇADEIRA MOTORIZADA,12472,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,DIARISTA SEM ENCARGOS,APLICAÇÃO DE AGROTÓX,9245,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,DIARISTA SEM ENCARGOS,COLHEITA SEM ENCARGO,9246,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.35
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,DIARISTA SEM ENCARGOS,PODA APÓS A COLHEITA,15441,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.4
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,DIARISTA SEM ENCARGOS,COLHEITA DA SAIA DO,15417,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.4
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,DIARISTA SEM ENCARGOS,DESBROTA SEM ENCARGO,11129,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.3
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,"EPI COMPLETO (OCULOS, LUV",NÃO INFORMADO,12595,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,134.0
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,FARINHA DE MANDIOCA,SECA AMARELA,15347,NORTE,2025,11,VAREJO,6.52
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,FARINHA DE MANDIOCA,MÉDIA AMARELO (A) 1,368,NORTE,2025,11,ATACADO,4.91
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,FARINHA DE TRIGO,SEM FERMENTO,14895,NORTE,2025,11,ATACADO,3.57
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2025,11,VAREJO,5.89
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2025,11,ATACADO,4.18
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,FEIJAO,COMUM PRETO TIPO 1,8781,NORTE,2025,11,ATACADO,4.52
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,FERTILIZANTE FOLIAR,SANFOL AMICUL,12591,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,90.0
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,FERTILIZANTE FOLIAR,VITTASPRAY,15439,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,110.0
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,FLOCOS DE MILHO,PRE-COZIDO,5390,NORTE,2025,11,ATACADO,4.56
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,FUBA DE MILHO,COMUM MIMOSO,5391,NORTE,2025,11,ATACADO,3.92
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,GALPAO DE MADEIRA,NÃO INFORMADO,4406,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,GASOLINA,NÃO INFORMADO,4421,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,6.84
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,INHAME,NÃO INFORMADO,5528,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,5.67
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,KLORPAN 480 EC,480 G/L CLORPIRIFÓS,11364,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,67.67
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,LEITE DE VACA,EM PÓ INTEGRAL,4990,NORTE,2025,11,ATACADO,35.5
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2025,11,VAREJO,6.0
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,LEITE DE VACA,IN NATURA,6542,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.86
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,LUVAS DE PANO,NÃO INFORMADO,11352,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,MACARRAO,ESPAGUETE SÊMOLA COM,11194,NORTE,2025,11,ATACADO,10.44
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,MANTEIGA,NÃO INFORMADO,8626,NORTE,2025,11,VAREJO,48.4
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,MAP,NÃO INFORMADO,4550,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,6.34
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,MILHO,EM GRÃOS,4742,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.08
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,MILHO,EM GRÃOS,4742,NORTE,2025,11,ATACADO,1.24
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,MOTOBOMBA,8 ELÉTRICO,12900,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,10983.33
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,MOTOBOMBA,MOTOR ELÉTRICO 3,12952,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,3495.0
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,MUDA DE CAFE CONILLON,CLONAL,11293,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,2.0
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,MUDA DE CAFE CONILLON,CLONAL,11293,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,1.75
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,NITRATO DE CALCIO,NÃO INFORMADO,4554,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,4.86
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,OLEO DE SOJA,REFINADO,11871,NORTE,2025,11,ATACADO,9.69
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,OLEO DE SOJA,REFINADO,11871,NORTE,2025,11,VAREJO,10.13
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,OLEO LUBRIFICANTE,2 TEMPOS,11673,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,41.5
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.6
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2025,11,ATACADO,0.9
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,PANO/COLHEITA,"3,15 M X 10 M",15440,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,209.67
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,PANO/COLHEITA,NÃO INFORMADO,10071,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,260.0
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,PAO,FRANCÊS,11161,NORTE,2025,11,VAREJO,15.26
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,RAIZ DE MANDIOCA,PARA FARINHA,11240,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.52
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,SACARIA DE POLIPROPILENO,60 KG,11632,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,3.25
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,SISTEMA DE IRRIGACAO POR,NÃO INFORMADO,15442,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,SOJA,EM GRÃOS,4744,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.94
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,SULFATO DE AMONIO,29 %,12585,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,3.25
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,SULFATO DE MAGNESIO,NÃO INFORMADO,4569,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,3.88
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,SULFATO DE ZINCO,20%,15437,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,8.8
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,3.5
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,3.82
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,TERRA NUA,CAFÉ IRRIGADO,12477,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,TOMATE,NÃO INFORMADO,4667,NORTE,2025,11,VAREJO,7.84
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,TRANSPORTE DE MUDAS,CAFÉ,14406,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,TRANSPORTE INTERNO,NÃO INFORMADO,4617,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,TULHA DE MADEIRA,NÃO INFORMADO,4407,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,UREIA,NÃO INFORMADO,4579,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,10.28
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,VERDADERO,600 WG 300 G/KG TIAM,8480,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,535.0
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,ABACAXI,PÉROLA,6320,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,4.06
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,ACAI,FRUTO,8623,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,5.84
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,ACUCAR,CRISTAL,4218,NORTE,2025,12,ATACADO,3.12
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,ACUCAR,CRISTAL,4218,NORTE,2025,12,VAREJO,3.37
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2025,12,VAREJO,3.58
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2025,12,ATACADO,4.17
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,BANANA,NANICA,4627,NORTE,2025,12,VAREJO,8.46
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,BANANA,PRATA,4629,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,5.55
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,BANANA,PRATA,4629,NORTE,2025,12,VAREJO,1.0
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,BANANA,NANICA,4627,NORTE,2025,12,VAREJO,1.27
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,BANANA,PRATA,4629,NORTE,2025,12,VAREJO,10.01
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,4.3
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,CACAU CULTIVADO,NÃO INFORMADO,11953,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,23.9
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,CAFE,MOÍDO E TORRADO,4704,NORTE,2025,12,ATACADO,69.13
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,CAFE,MOÍDO E TORRADO,4704,NORTE,2025,12,VAREJO,72.16
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,CAFE,CONILLON BICA CORRID,11239,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,20.68
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,CARA,NÃO INFORMADO,5526,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,6.0
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2025,12,VAREJO,33.24
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2025,12,VAREJO,37.48
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2025,12,VAREJO,36.62
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,10.48
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,FARINHA DE MANDIOCA,SECA AMARELA,15347,NORTE,2025,12,VAREJO,6.5
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,FARINHA DE MANDIOCA,MÉDIA AMARELO (A) 1,368,NORTE,2025,12,ATACADO,5.74
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,FARINHA DE TRIGO,SEM FERMENTO,14895,NORTE,2025,12,ATACADO,4.38
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2025,12,ATACADO,4.92
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2025,12,VAREJO,5.87
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,FEIJAO,COMUM PRETO TIPO 1,8781,NORTE,2025,12,ATACADO,5.44
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,FLOCOS DE MILHO,PRE-COZIDO,5390,NORTE,2025,12,ATACADO,5.11
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,FUBA DE MILHO,COMUM MIMOSO,5391,NORTE,2025,12,ATACADO,4.34
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,INHAME,NÃO INFORMADO,5528,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,5.0
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,LEITE DE VACA,IN NATURA,6542,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.77
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,LEITE DE VACA,EM PÓ INTEGRAL,4990,NORTE,2025,12,ATACADO,36.68
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2025,12,VAREJO,5.95
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,MACARRAO,ESPAGUETE SÊMOLA COM,11194,NORTE,2025,12,ATACADO,10.06
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,MANTEIGA,NÃO INFORMADO,8626,NORTE,2025,12,VAREJO,48.44
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,MILHO,EM GRÃOS,4742,NORTE,2025,12,ATACADO,1.24
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,MILHO,EM GRÃOS,4742,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.07
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,OLEO DE SOJA,REFINADO,11871,NORTE,2025,12,VAREJO,9.86
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,OLEO DE SOJA,REFINADO,11871,NORTE,2025,12,ATACADO,8.92
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.57
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2025,12,ATACADO,0.75
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,PAO,FRANCÊS,11161,NORTE,2025,12,VAREJO,15.19
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,RAIZ DE MANDIOCA,PARA FARINHA,11240,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.53
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,SOJA,EM GRÃOS,4744,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.95
RO,2025-12,1202.1733870967741,1973.5,700.0,4,124,TOMATE,NÃO INFORMADO,4667,NORTE,2025,12,VAREJO,5.82
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,ABACAXI,PÉROLA,6320,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,4.44
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,ACAI,FRUTO,8623,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,5.24
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,ACUCAR,CRISTAL,4218,NORTE,2026,1,VAREJO,3.25
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2026,1,VAREJO,3.58
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,BANANA,NANICA,4627,NORTE,2026,1,VAREJO,1.16
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,BANANA,NANICA,4627,NORTE,2026,1,VAREJO,7.76
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,BANANA,PRATA,4629,NORTE,2026,1,VAREJO,1.01
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,BANANA,PRATA,4629,NORTE,2026,1,VAREJO,10.09
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,BANANA,PRATA,4629,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,5.38
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,4.23
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,CACAU CULTIVADO,NÃO INFORMADO,11953,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,19.72
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,CAFE,MOÍDO E TORRADO,4704,NORTE,2026,1,VAREJO,70.94
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,CAFE,CONILLON BICA CORRID,11239,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,20.36
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,CARA,NÃO INFORMADO,5526,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,5.38
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2026,1,VAREJO,35.99
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2026,1,VAREJO,37.49
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2026,1,VAREJO,33.19
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,7.83
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,FARINHA DE MANDIOCA,SECA AMARELA,15347,NORTE,2026,1,VAREJO,6.46
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,FEIJAO,COMUM CORES,8778,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,5.0
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2026,1,VAREJO,5.73
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,INHAME,NÃO INFORMADO,5528,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.07
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,LEITE DE VACA,IN NATURA,6542,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,1.67
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2026,1,VAREJO,5.56
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,MANTEIGA,NÃO INFORMADO,8626,NORTE,2026,1,VAREJO,46.46
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,MILHO,EM GRÃOS,4742,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,1.06
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,MILHO,EM GRÃOS,4742,NORTE,2026,1,ATACADO,1.26
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,OLEO DE SOJA,REFINADO,11871,NORTE,2026,1,VAREJO,9.27
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.48
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,PAO,FRANCÊS,11161,NORTE,2026,1,VAREJO,15.38
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,RAIZ DE MANDIOCA,PARA FARINHA,11240,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.48
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,SOJA,EM GRÃOS,4744,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,1.89
RO,2026-01,1491.266129032258,2059.0,1152.0,4,124,TOMATE,NÃO INFORMADO,4667,NORTE,2026,1,VAREJO,7.29
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,ABACAXI,PÉROLA,6320,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,4.45
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,ACAI,FRUTO,8623,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,5.29
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,ACUCAR,CRISTAL,4218,NORTE,2026,2,VAREJO,3.25
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2026,2,VAREJO,3.61
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,BANANA,PRATA,4629,NORTE,2026,2,VAREJO,9.58
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,BANANA,NANICA,4627,NORTE,2026,2,VAREJO,7.51
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,BANANA,PRATA,4629,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,5.74
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,BANANA,NANICA,4627,NORTE,2026,2,VAREJO,1.13
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,BANANA,PRATA,4629,NORTE,2026,2,VAREJO,0.96
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,4.17
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,CACAU CULTIVADO,NÃO INFORMADO,11953,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,12.3
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,CAFE,MOÍDO E TORRADO,4704,NORTE,2026,2,VAREJO,71.38
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,CAFE,CONILLON BICA CORRID,11239,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,18.58
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,CARA,NÃO INFORMADO,5526,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,5.5
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2026,2,VAREJO,36.77
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2026,2,VAREJO,33.66
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2026,2,VAREJO,38.62
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,8.11
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,FARINHA DE MANDIOCA,SECA AMARELA,15347,NORTE,2026,2,VAREJO,6.27
RO,2026-02,1567.8169642857142,2103.0,1243.0,4,112,FEIJAO,COMUM CORES,8778,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,5.21
