uf,AnoMes,cota_media_cm,cota_max_cm,cota_min_cm,n_estacoes,n_dias,fonte,produto,valor,unidade,nivel_comercializacao
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,134.66666666666666,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,7.21,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,7.376,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,7.125,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,7.295000000000001,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,7.24,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,7.281818181818181,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,7.448,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,7.387272727272728,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,7.411,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,7.26,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.934,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,5.16,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.934,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.926,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.258333333333334,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.294,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.240833333333334,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.221666666666667,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.44,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.382,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.3625,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.372222222222223,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.377777777777777,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.48,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,126.44444444444444,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,126.85714285714286,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,126.66666666666669,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,126.54545454545456,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,127.5,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,6.874,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,6.9366666666666665,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,6.928333333333334,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,6.874,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,6.708,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,6.898,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,6.96,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,6.945,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,6.87,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,6.734615384615385,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.5920000000000005,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.532,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.59,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.464285714285714,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.424285714285714,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.101578947368421,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.074736842105263,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.013333333333334,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,4.965789473684211,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,4.987368421052632,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.295555555555556,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.3275,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.2871428571428565,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.22875,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.118571428571428,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,118.0148148148148,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,118.0148148148148,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,118.14166666666668,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,118.01290322580644,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,117.234375,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,7.075,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,7.196000000000001,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,7.148000000000001,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,7.138333333333333,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL,7.201428571428571,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,7.161666666666666,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,7.258,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,7.198,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,7.1883333333333335,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,DIESEL S10,7.287142857142856,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.71,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.49,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.49,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.49,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,ETANOL,4.6433333333333335,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.29,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.27,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.27,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.275,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA,5.446,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.282500000000001,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.278333333333333,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.241666666666666,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.265714285714286,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GASOLINA ADITIVADA,5.41125,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,132.25,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,132.25,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,131.875,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,131.25,,
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,ANP_combustivel,GLP,131.25,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,ALHO,971720.52,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,ALHO,1983929.39,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,ALHO IMPORTADO,630349.51,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,ALHO IMPORTADO,3414.39,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,OUTROS GENEROS,105.65,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,OUTROS GENEROS,127.38,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,OUTROS GENEROS,24.68,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,BANANA PACOVAN,12765.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,BERINJELA,687.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,CARNE,11750.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,CHUCHU,2628.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,FUBA,41600.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,MACA BRASIL,271703.88,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,MELAO,39960.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,VAGEM,2910.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,OUTROS GENEROS,27150.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,BATATA DOCE,3500.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,PESCADOS COM ESCAMAS,94536.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,Prohort_CEASA,PESCADOS SEM ESCAMAS,5425.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,7.047777777777778,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.95625,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.8012500000000005,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.703333333333333,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,7.07875,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,7.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.694,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.68375,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.890000000000001,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.890000000000001,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.99,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.890000000000001,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.378888888888889,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.415555555555556,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.401111111111111,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.378888888888889,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.488571428571428,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.55,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.541428571428571,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.512857142857143,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,128.125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,128.125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,128.125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,128.125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,7.042857142857143,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.781666666666666,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.68,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.712857142857144,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,7.107142857142857,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.837142857142857,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.803333333333334,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.794,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.98,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.846666666666667,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.846666666666667,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.775,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.58,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.58,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.58125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.58,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.678571428571429,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.671428571428572,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.658571428571428,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.664285714285714,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,134.88888888888889,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,134.33333333333334,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,134.11111111111111,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,134.11111111111111,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,7.297272727272727,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.972727272727273,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.986666666666667,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.901818181818182,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,7.380909090909091,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,7.055454545454546,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,7.03,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,7.003636363636364,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.982,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.982,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,5.112500000000001,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,5.112500000000001,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.4125000000000005,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.43,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.371111111111111,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.690909090909091,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.542,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.569,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.498333333333334,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.782,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,127.0909090909091,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,126.63636363636364,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,127.25,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,127.0909090909091,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,7.026666666666666,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.795999999999999,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.746666666666666,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.636666666666667,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.99,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.69,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.656666666666666,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.526666666666666,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.818,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.8,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.818,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,5.175,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.87875,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.75375,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.75375,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.84125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.94125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.852857142857142,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.85375,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.952857142857143,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,138.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,138.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,138.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,138.0,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.840833333333333,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.703636363636363,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.643000000000001,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.628181818181818,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.9071428571428575,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.731428571428571,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.691999999999999,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,6.655625,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.446666666666666,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.451666666666667,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.425714285714286,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.448333333333333,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.037894736842105,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,4.987894736842105,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.2163157894736845,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.576315789473685,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.237777777777778,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.29,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.47125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.629,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,117.48125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,117.66875,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,117.14193548387097,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,117.23125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,7.201428571428571,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.998571428571429,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.975714285714285,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL,6.982857142857143,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,7.287142857142856,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,7.104285714285715,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,7.054285714285714,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,DIESEL S10,7.054285714285714,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.61,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.62,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.576666666666667,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,ETANOL,4.576666666666667,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.42,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.41,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.4,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA,5.4,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.3875,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.38125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.375,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GASOLINA ADITIVADA,5.40125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,134.125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,134.125,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,134.75,,
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,ANP_combustivel,GLP,133.125,,
