produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
ABACAXI,PÉROLA,6320,TO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,3.75
ABACAXI,PÉROLA,6320,AC,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,4.28
ABACAXI,PÉROLA,6320,AM,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,7.13
ABACAXI,PÉROLA,6320,AP,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,2.83
ABACAXI,PÉROLA,6320,PA,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,2.39
ABACAXI,PÉROLA,6320,RO,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,4.76
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,6.36
ABACAXI,PÉROLA,6320,TO,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,3.5
ABACAXI,PÉROLA,6320,AC,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,4.97
ABACAXI,PÉROLA,6320,AM,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,7.02
ABACAXI,PÉROLA,6320,AP,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,3.28
ABACAXI,PÉROLA,6320,PA,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,2.19
ABACAXI,PÉROLA,6320,RO,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,4.5
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,5.76
ABACAXI,PÉROLA,6320,TO,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,3.5
ABACAXI,PÉROLA,6320,AC,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,5.59
ABACAXI,PÉROLA,6320,AM,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,6.61
ABACAXI,PÉROLA,6320,AP,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,3.68
ABACAXI,PÉROLA,6320,PA,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,1.7
ABACAXI,PÉROLA,6320,RO,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,4.5
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,5.8
ABACAXI,PÉROLA,6320,TO,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,3.5
ABACAXI,PÉROLA,6320,AC,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,5.27
ABACAXI,PÉROLA,6320,AM,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,6.44
ABACAXI,PÉROLA,6320,AP,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,3.82
ABACAXI,PÉROLA,6320,PA,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,1.67
ABACAXI,PÉROLA,6320,RO,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,4.45
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,5.91
ABACAXI,PÉROLA,6320,TO,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,3.51
ABACAXI,PÉROLA,6320,AC,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.33
ABACAXI,PÉROLA,6320,AM,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,6.3
ABACAXI,PÉROLA,6320,AP,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.5
ABACAXI,PÉROLA,6320,PA,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.57
ABACAXI,PÉROLA,6320,RO,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,4.54
ABACAXI,IMPERIAL,14887,RR,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,7.83
ABACAXI,PÉROLA,6320,TO,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.0
ABAMECTIN NORTOXA,18 G/L ABAMECTINA AV,8925,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,111.5
ACAI,FRUTO,8623,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.97
ACAI,FRUTO,8623,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.47
ACAI,FRUTO,8623,AP,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,6.16
ACAI,FRUTO,8623,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,5.43
ACAI,FRUTO,8623,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,5.3
ACAI,FRUTO,8623,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.99
ACAI,FRUTO,8623,AP,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,3.82
ACAI,FRUTO,8623,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.02
ACAI,FRUTO,8623,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.4
ACAI,FRUTO,8623,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.0
ACAI,FRUTO,8623,AP,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.41
ACAI,FRUTO,8623,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,3.86
ACAI,FRUTO,8623,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,5.32
ACAI,FRUTO,8623,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.0
ACAI,FRUTO,8623,AP,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.11
ACAI,FRUTO,8623,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,4.04
ACAI,FRUTO,8623,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,5.84
ACAI,FRUTO,8623,AM,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.91
ACAI,FRUTO,8623,AP,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,3.21
ACAI,FRUTO,8623,PA,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,5.11
ACAI,FRUTO,8623,RO,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,5.24
ACAI,FRUTO,8623,AM,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,6.76
ACAI,FRUTO,8623,AP,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,5.76
ACAI,FRUTO,8623,PA,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,7.81
ACAI,FRUTO,8623,RO,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,5.29
ACAI,FRUTO,8623,AM,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,5.8
ACAI,FRUTO,8623,AP,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,6.87
ACAI,FRUTO,8623,PA,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,9.66
ACAI,FRUTO,8623,RO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,4.2
ACAI,FRUTO,8623,AM,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,5.78
ACAI,FRUTO,8623,AP,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,6.49
ACAI,FRUTO,8623,PA,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,10.58
ACAI,FRUTO,8623,RO,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,4.29
ACAI,FRUTO,8623,AM,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,5.72
ACAI,FRUTO,8623,AP,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,3.96
ACAI,FRUTO,8623,PA,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,9.58
ACAI,FRUTO,8623,RO,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,5.06
ACAI,FRUTO,8623,AC,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,3.57
ACAI,FRUTO,8623,AM,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,5.73
ACAI,FRUTO,8623,AP,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,2.0
ACAI,FRUTO,8623,PA,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,7.02
ACAI,FRUTO,8623,RO,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,4.52
ACAI,FRUTO,8623,AC,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,3.7
ACAI,FRUTO,8623,AM,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,5.85
ACAI,FRUTO,8623,AP,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,1.76
ACAI,FRUTO,8623,PA,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,3.4
ACAI,FRUTO,8623,RO,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,4.14
ACAI,FRUTO,8623,AC,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.7
ACAI,FRUTO,8623,AP,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.79
ACAI,FRUTO,8623,PA,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.11
ACAI,FRUTO,8623,RO,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.91
ACETAMIPRID NORTOX 200 SP,200 G/KG ACETAMIPRID,14028,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,73.6
ACETAMIPRID NORTOX 200 SP,200 G/KG ACETAMIPRID,14028,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,76.1
ACIDO ACETICO,NÃO INFORMADO,8673,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,15.0
ACIDO BORICO,12%,12587,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,12.02
ACIDO BORICO,12%,12587,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,12.02
ACTARA,250 WG 250 G/KG TIAM,4086,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,277.33
ACTIVE,NÃO INFORMADO,13975,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,33.0
ACTIVE,NÃO INFORMADO,13975,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,33.0
ACTIVE,NÃO INFORMADO,13975,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,33.0
ACUCAR,CRISTAL,4218,AC,NORTE,2025,9,ATACADO,3.56
ACUCAR,CRISTAL,4218,AC,NORTE,2025,9,VAREJO,4.15
ACUCAR,CRISTAL,4218,AM,NORTE,2025,9,VAREJO,3.68
ACUCAR,CRISTAL,4218,AM,NORTE,2025,9,ATACADO,3.71
ACUCAR,CRISTAL,4218,AP,NORTE,2025,9,VAREJO,4.4
ACUCAR,REFINADO,4222,AP,NORTE,2025,9,ATACADO,5.29
ACUCAR,CRISTAL,4218,PA,NORTE,2025,9,VAREJO,4.49
ACUCAR,CRISTAL,4218,PA,NORTE,2025,9,ATACADO,3.61
ACUCAR,CRISTAL,4218,RO,NORTE,2025,9,VAREJO,3.48
ACUCAR,CRISTAL,4218,RO,NORTE,2025,9,ATACADO,3.16
ACUCAR,CRISTAL,4218,RR,NORTE,2025,9,VAREJO,4.01
ACUCAR,CRISTAL,4218,RR,NORTE,2025,9,ATACADO,3.72
ACUCAR,CRISTAL,4218,TO,NORTE,2025,9,VAREJO,5.04
ACUCAR,CRISTAL,4218,TO,NORTE,2025,9,ATACADO,4.2
ACUCAR,CRISTAL,4218,AC,NORTE,2025,10,ATACADO,3.44
ACUCAR,CRISTAL,4218,AC,NORTE,2025,10,VAREJO,4.11
ACUCAR,CRISTAL,4218,AM,NORTE,2025,10,ATACADO,3.74
ACUCAR,CRISTAL,4218,AM,NORTE,2025,10,VAREJO,3.69
ACUCAR,REFINADO,4222,AP,NORTE,2025,10,ATACADO,5.56
ACUCAR,CRISTAL,4218,AP,NORTE,2025,10,VAREJO,4.42
ACUCAR,CRISTAL,4218,PA,NORTE,2025,10,ATACADO,3.51
ACUCAR,CRISTAL,4218,PA,NORTE,2025,10,VAREJO,4.09
ACUCAR,CRISTAL,4218,RO,NORTE,2025,10,VAREJO,3.5
ACUCAR,CRISTAL,4218,RO,NORTE,2025,10,ATACADO,3.19
ACUCAR,CRISTAL,4218,RR,NORTE,2025,10,ATACADO,3.59
ACUCAR,CRISTAL,4218,RR,NORTE,2025,10,VAREJO,4.02
ACUCAR,CRISTAL,4218,TO,NORTE,2025,10,VAREJO,4.98
ACUCAR,CRISTAL,4218,TO,NORTE,2025,10,ATACADO,3.9
ACUCAR,CRISTAL,4218,AC,NORTE,2025,11,VAREJO,4.0
ACUCAR,CRISTAL,4218,AC,NORTE,2025,11,ATACADO,3.44
ACUCAR,CRISTAL,4218,AM,NORTE,2025,11,VAREJO,3.68
ACUCAR,CRISTAL,4218,AM,NORTE,2025,11,ATACADO,3.56
ACUCAR,REFINADO,4222,AP,NORTE,2025,11,ATACADO,5.56
ACUCAR,CRISTAL,4218,AP,NORTE,2025,11,VAREJO,4.63
ACUCAR,CRISTAL,4218,PA,NORTE,2025,11,VAREJO,3.91
ACUCAR,CRISTAL,4218,PA,NORTE,2025,11,ATACADO,3.19
ACUCAR,CRISTAL,4218,RO,NORTE,2025,11,VAREJO,3.43
ACUCAR,CRISTAL,4218,RO,NORTE,2025,11,ATACADO,2.75
ACUCAR,CRISTAL,4218,RR,NORTE,2025,11,ATACADO,3.6
ACUCAR,CRISTAL,4218,RR,NORTE,2025,11,VAREJO,3.77
ACUCAR,CRISTAL,4218,TO,NORTE,2025,11,ATACADO,3.89
ACUCAR,CRISTAL,4218,TO,NORTE,2025,11,VAREJO,4.98
ACUCAR,CRISTAL,4218,AC,NORTE,2025,12,ATACADO,3.41
ACUCAR,CRISTAL,4218,AC,NORTE,2025,12,VAREJO,3.93
ACUCAR,CRISTAL,4218,AM,NORTE,2025,12,ATACADO,3.47
ACUCAR,CRISTAL,4218,AM,NORTE,2025,12,VAREJO,3.69
ACUCAR,CRISTAL,4218,AP,NORTE,2025,12,VAREJO,4.7
ACUCAR,REFINADO,4222,AP,NORTE,2025,12,ATACADO,5.36
ACUCAR,CRISTAL,4218,PA,NORTE,2025,12,VAREJO,3.88
ACUCAR,CRISTAL,4218,PA,NORTE,2025,12,ATACADO,3.48
ACUCAR,CRISTAL,4218,RO,NORTE,2025,12,ATACADO,3.12
ACUCAR,CRISTAL,4218,RO,NORTE,2025,12,VAREJO,3.37
ACUCAR,CRISTAL,4218,RR,NORTE,2025,12,VAREJO,3.66
ACUCAR,CRISTAL,4218,RR,NORTE,2025,12,ATACADO,3.67
ACUCAR,CRISTAL,4218,TO,NORTE,2025,12,ATACADO,3.93
ACUCAR,CRISTAL,4218,TO,NORTE,2025,12,VAREJO,4.8
ACUCAR,CRISTAL,4218,AC,NORTE,2026,1,VAREJO,3.9
ACUCAR,CRISTAL,4218,AM,NORTE,2026,1,VAREJO,3.64
ACUCAR,CRISTAL,4218,AP,NORTE,2026,1,VAREJO,4.7
ACUCAR,CRISTAL,4218,PA,NORTE,2026,1,VAREJO,3.78
ACUCAR,CRISTAL,4218,RO,NORTE,2026,1,VAREJO,3.25
ACUCAR,CRISTAL,4218,RR,NORTE,2026,1,VAREJO,3.66
ACUCAR,CRISTAL,4218,TO,NORTE,2026,1,VAREJO,4.8
ACUCAR,CRISTAL,4218,AC,NORTE,2026,2,VAREJO,3.81
ACUCAR,CRISTAL,4218,AM,NORTE,2026,2,VAREJO,3.52
ACUCAR,CRISTAL,4218,AP,NORTE,2026,2,VAREJO,4.62
ACUCAR,CRISTAL,4218,PA,NORTE,2026,2,VAREJO,3.8
ACUCAR,CRISTAL,4218,RO,NORTE,2026,2,VAREJO,3.25
ACUCAR,CRISTAL,4218,RR,NORTE,2026,2,VAREJO,3.66
ACUCAR,CRISTAL,4218,TO,NORTE,2026,2,VAREJO,4.6
ACUCAR,CRISTAL,4218,AC,NORTE,2026,3,VAREJO,3.72
ACUCAR,CRISTAL,4218,AM,NORTE,2026,3,VAREJO,3.4
ACUCAR,CRISTAL,4218,AP,NORTE,2026,3,VAREJO,4.52
ACUCAR,CRISTAL,4218,PA,NORTE,2026,3,VAREJO,3.7
ACUCAR,CRISTAL,4218,RO,NORTE,2026,3,VAREJO,3.25
ACUCAR,CRISTAL,4218,RR,NORTE,2026,3,VAREJO,3.81
ACUCAR,CRISTAL,4218,TO,NORTE,2026,3,VAREJO,4.6
ACUCAR,CRISTAL,4218,AC,NORTE,2026,4,VAREJO,3.65
ACUCAR,CRISTAL,4218,AM,NORTE,2026,4,VAREJO,3.31
ACUCAR,CRISTAL,4218,AP,NORTE,2026,4,VAREJO,4.41
ACUCAR,CRISTAL,4218,PA,NORTE,2026,4,VAREJO,3.7
ACUCAR,CRISTAL,4218,RO,NORTE,2026,4,VAREJO,3.05
ACUCAR,CRISTAL,4218,RR,NORTE,2026,4,VAREJO,3.82
ACUCAR,CRISTAL,4218,TO,NORTE,2026,4,VAREJO,4.27
ACUCAR,CRISTAL,4218,AC,NORTE,2026,5,VAREJO,3.57
ACUCAR,CRISTAL,4218,AM,NORTE,2026,5,VAREJO,3.24
ACUCAR,CRISTAL,4218,AP,NORTE,2026,5,VAREJO,3.51
ACUCAR,CRISTAL,4218,PA,NORTE,2026,5,VAREJO,3.71
ACUCAR,CRISTAL,4218,RO,NORTE,2026,5,VAREJO,2.96
ACUCAR,CRISTAL,4218,RR,NORTE,2026,5,VAREJO,3.71
ACUCAR,CRISTAL,4218,TO,NORTE,2026,5,VAREJO,4.56
ADMINISTRADOR,NÃO INFORMADO,5441,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,PA,NORTE,2026,5,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,AGRICULTURA FAMILIAR,11493,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,SEM ENCARGOS,9241,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADMINISTRADOR RURAL,NÃO INFORMADO,9240,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
ADUBO ORGANICO,PALHA DE CAFÉ,15388,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.35
ADUBO ORGANICO,PALHA DE CAFÉ,15388,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.35
AGUADOR (ARROZ IRRIGADO),NÃO INFORMADO,5903,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
AGUADOR (ARROZ IRRIGADO),BONIFICAÇÃO,14045,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
ALADE,60 G/L + 90 G/L + 15,14024,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,264.3
ALADE,60 G/L + 90 G/L + 15,14024,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,239.2
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,8.0
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,8.0
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,8.0
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,8.0
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,8.0
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,7.67
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,7.67
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,7.67
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,7.67
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,7.67
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,7.67
ALGODAO EM PLUMA,TIPO BÁSICO - SLM 41,11182,TO,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,9.0
ALIETTE,800 G/KG FOSETIL-AL,15438,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,194.0
ALIETTE,800 G/KG FOSETIL-AL,15438,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,194.0
ALIMENTACAO,NÃO INFORMADO,13010,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,35.0
ALUGUEL DE MAQUINA E IMPL,TRATOR 80 CV + IMPLE,11757,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE MAQUINA E IMPL,TRATOR 75 CV + IMPLE,10877,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE MAQUINA E IMPL,TRATOR 75 CV + IMPLE,10877,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE MAQUINA E IMPL,TRATOR 80 CV + IMPLE,11757,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE MAQUINA E IMPL,TRATOR 100 CV + GRAD,13289,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE PA CARREGADEIR,NÃO INFORMADO,5407,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE PA CARREGADEIR,NÃO INFORMADO,5407,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE RETROESCAVADEI,NÃO INFORMADO,7496,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE TRATOR,140 COM IMPLEMENTO,13179,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE TRATOR,272 NEW HOLLAND TC59,14523,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
ALUGUEL DE TRATOR,140 COM IMPLEMENTO,13179,PA,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.34
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.18
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.4
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.18
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.34
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.18
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.38
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.21
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,AM,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,1.05
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,PA,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,1.3
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,AM,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,1.33
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,PA,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,1.3
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,AM,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,PA,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,1.69
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,AM,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,1.63
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,PA,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,1.68
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,AM,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,1.42
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,PA,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,1.66
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,AM,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,1.5
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,PA,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,1.67
AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,AM,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,1.5
