SEMANA,PRODUTO,preco_medio,preco_min,preco_max,n_postos,n_municipios
2019-12-30,DIESEL,4.141331288343559,3.62,4.99,163,23
2020-01-06,DIESEL,4.0985252918287935,3.62,4.99,257,33
2020-01-13,DIESEL,4.0882490566037735,3.579,4.99,265,33
2020-01-20,DIESEL,4.122437246963562,3.59,4.99,247,33
2020-01-27,DIESEL,4.067298113207547,3.489,4.95,265,34
2020-02-03,DIESEL,4.06970281124498,3.479,4.99,249,34
2020-02-10,DIESEL,4.0349453125,3.419,4.99,256,35
2020-02-17,DIESEL,4.017553505535056,3.419,4.95,271,34
2020-02-24,DIESEL,4.001953667953669,3.329,4.95,259,34
2020-03-02,DIESEL,3.9682234848484854,3.329,4.95,264,34
2020-03-09,DIESEL,3.9436614173228346,3.289,4.95,254,33
2020-03-16,DIESEL,3.923222222222222,3.21,4.95,270,33
2020-03-23,DIESEL,3.8336230769230766,3.119,4.95,260,33
2020-03-30,DIESEL,3.7993360655737707,3.03,4.95,244,33
2020-04-06,DIESEL,3.695648648648649,2.989,4.95,259,33
2020-04-13,DIESEL,3.704327868852459,2.989,4.95,244,33
2020-04-20,DIESEL,3.603944,2.919,4.95,250,33
2020-04-27,DIESEL,3.571268292682927,2.77,4.95,246,33
2020-05-04,DIESEL,3.452688,2.549,4.95,250,33
2020-05-11,DIESEL,3.4168975409836064,2.549,4.95,244,33
2020-05-18,DIESEL,3.3526244725738397,2.549,4.95,237,33
2020-05-25,DIESEL,3.361051063829787,2.549,4.95,235,33
2020-06-01,DIESEL,3.354759842519685,2.599,4.95,254,33
2020-06-08,DIESEL,3.3746375,2.699,4.6,240,33
2020-06-15,DIESEL,3.3659745762711863,2.599,4.95,236,33
2020-06-22,DIESEL,3.36916,2.699,4.95,250,33
2020-06-29,DIESEL,3.4501772151898735,2.799,4.95,237,33
2020-07-06,DIESEL,3.5016223175965666,2.85,4.95,233,33
2020-07-13,DIESEL,3.5192908366533864,2.699,4.95,251,33
2020-07-20,DIESEL,3.5480946502057615,2.899,4.95,243,33
2020-07-27,DIESEL,3.6307284482758617,2.939,4.95,232,33
2020-08-03,DIESEL,3.622931174089069,3.09,4.95,247,33
2020-08-10,DIESEL,3.6773083333333334,3.09,4.95,240,33
2020-08-17,DIESEL,3.6891702127659576,3.139,4.95,235,33
2020-10-19,DIESEL,3.7528367346938776,3.279,4.65,98,6
2020-10-26,DIESEL,3.8000568181818184,3.219,4.65,88,6
2020-11-02,DIESEL,3.7826338028169015,3.219,4.65,71,6
2020-11-09,DIESEL,3.7358522727272727,3.299,4.65,88,6
2020-11-16,DIESEL,3.8085199999999997,3.299,4.599,100,7
2020-11-23,DIESEL,3.815962962962963,3.29,4.56,81,7
2020-11-30,DIESEL,3.853134020618557,3.35,4.77,97,7
2020-12-07,DIESEL,3.8665833333333333,3.35,4.65,132,7
2020-12-14,DIESEL,3.8863092783505153,3.399,4.799,97,7
2020-12-21,DIESEL,3.963588888888889,3.399,4.8,90,7
2020-12-28,DIESEL,4.006075,3.399,4.8,80,6
2021-01-04,DIESEL,3.9981964285714287,3.49,4.8,112,7
2021-01-11,DIESEL,3.987453608247423,3.379,4.8,97,7
2021-01-18,DIESEL,4.0732959183673465,3.499,5.25,98,7
2021-01-25,DIESEL,4.06359793814433,3.559,4.8,97,7
2021-02-01,DIESEL,4.060918032786885,3.289,4.8,122,9
2021-02-08,DIESEL,4.205017857142857,3.69,4.95,112,10
2021-02-15,DIESEL,4.294697530864197,3.74,5.255,162,13
2021-02-22,DIESEL,4.605169230769231,3.979,5.85,130,12
2021-03-01,DIESEL,4.6563737373737375,3.95,5.85,99,11
2021-03-08,DIESEL,4.663914728682171,4.12,5.89,129,13
2021-03-15,DIESEL,4.652718181818182,3.999,5.85,110,11
2021-03-22,DIESEL,4.746055999999999,3.989,5.85,125,12
2021-03-29,DIESEL,4.719532786885246,4.031,5.78,122,11
2021-04-05,DIESEL,4.6325785123966945,3.889,5.78,121,13
2021-04-12,DIESEL,4.6480067567567565,3.799,5.78,148,13
2021-04-19,DIESEL,4.70769918699187,3.859,5.78,123,14
2021-04-26,DIESEL,4.690440789473684,3.93,5.78,152,13
2021-05-03,DIESEL,4.6869745762711865,3.99,6.1,118,12
2021-05-10,DIESEL,4.841235294117647,4.13,6.1,153,13
2021-05-17,DIESEL,4.936545454545454,4.159,6.1,121,13
2021-05-24,DIESEL,4.908724832214765,4.23,6.13,149,13
2021-05-31,DIESEL,4.899659420289855,4.169,6.1,138,14
2021-06-07,DIESEL,4.859467065868263,4.059,6.1,167,16
2021-06-14,DIESEL,4.879041916167664,4.039,6.1,167,17
2021-06-21,DIESEL,4.881986842105263,4.23,6.1,152,16
2021-06-28,DIESEL,4.892264516129033,4.099,6.1,155,16
2021-07-05,DIESEL,4.95539010989011,4.23,6.1,182,19
2021-07-12,DIESEL,4.997409638554217,4.189,6.18,166,20
2021-07-19,DIESEL,4.937009009009009,4.111,6.18,222,24
2021-07-26,DIESEL,4.976182857142857,4.37,6.18,175,19
2021-08-02,DIESEL,5.013409090909091,4.259,6.18,198,23
2021-08-09,DIESEL,4.869947643979057,4.3,6.18,191,24
2021-08-16,DIESEL,4.99032183908046,4.34,6.35,174,22
2021-08-23,DIESEL,5.039883977900553,4.37,6.18,181,21
2021-08-30,DIESEL,5.03129347826087,4.37,6.18,184,24
2021-09-06,DIESEL,5.112640845070422,4.55,6.18,142,18
2021-09-13,DIESEL,5.099664921465969,4.55,6.48,191,24
2021-09-20,DIESEL,5.082470270270271,4.474,6.18,185,21
2021-09-27,DIESEL,5.113381215469613,4.53,6.18,181,23
2021-10-04,DIESEL,5.3062808988764045,4.559,6.41,178,21
2021-10-11,DIESEL,5.347920212765957,4.65,6.41,188,22
2021-10-18,DIESEL,5.3543475935828875,4.65,6.42,187,22
2021-10-25,DIESEL,5.4917191011235955,4.759,6.41,178,22
2021-11-01,DIESEL,5.692595744680852,4.75,6.7,188,22
2021-11-08,DIESEL,5.70854189944134,5.1,6.7,179,21
2021-11-15,DIESEL,5.743440251572327,5.249,6.7,159,22
2021-11-22,DIESEL,5.720005376344086,4.559,6.7,186,24
2021-11-29,DIESEL,5.72470786516854,5.24,6.7,178,21
2021-12-06,DIESEL,5.736016759776537,5.239,6.7,179,22
2021-12-13,DIESEL,5.732798913043479,5.08,6.85,184,24
2021-12-20,DIESEL,5.718217877094972,5.05,6.7,179,21
2021-12-27,DIESEL,5.721387755102041,5.149,6.7,196,25
2022-01-03,DIESEL,5.727157894736843,5.05,6.7,190,22
2022-01-10,DIESEL,5.766927083333333,5.17,6.85,192,26
2022-01-17,DIESEL,5.9280952380952385,5.25,6.7,210,29
2022-01-24,DIESEL,5.95122641509434,5.41,6.85,212,29
2022-01-31,DIESEL,5.915882352941177,5.25,6.85,221,30
2022-02-07,DIESEL,5.919403669724771,5.25,6.85,218,29
2022-02-14,DIESEL,5.923378378378378,5.33,6.85,222,29
2022-02-21,DIESEL,5.918589743589743,5.25,6.85,234,31
2022-02-28,DIESEL,5.924114832535886,5.25,6.9,209,30
2022-03-07,DIESEL,6.0344,5.49,6.88,225,30
2022-03-14,DIESEL,6.996903553299493,5.8,7.8,197,28
2022-03-21,DIESEL,6.9507352941176475,5.8,7.89,204,30
2022-03-28,DIESEL,6.9762886597938145,6.14,7.9,194,29
2022-04-04,DIESEL,6.988552036199095,6.14,7.9,221,32
2022-04-11,DIESEL,6.93084388185654,6.1,7.9,237,33
2022-04-18,DIESEL,6.915905172413793,6.1,7.9,232,32
2022-04-25,DIESEL,6.932162162162163,6.19,7.9,222,32
2022-05-02,DIESEL,6.930499999999999,6.2,7.9,240,34
2022-05-09,DIESEL,7.151923076923077,6.2,8.3,234,34
2022-05-16,DIESEL,7.29869918699187,6.55,8.3,246,35
2022-05-23,DIESEL,7.30536170212766,6.63,8.3,235,35
2022-05-30,DIESEL,7.248547717842324,6.59,8.3,241,35
2022-06-06,DIESEL,7.249486166007905,6.49,8.3,253,35
2022-06-13,DIESEL,7.241280991735538,6.39,8.3,242,33
2022-06-20,DIESEL,7.883058823529412,6.59,8.94,255,36
2022-06-27,DIESEL,7.936949806949808,7.1,8.94,259,34
2022-07-04,DIESEL,7.895397540983607,7.16,8.95,244,34
2022-07-11,DIESEL,7.832478260869565,6.39,8.81,253,34
2022-07-18,DIESEL,7.7876374501992025,6.69,8.99,251,37
2022-07-25,DIESEL,7.752796875,7.1,8.999,256,36
2022-08-01,DIESEL,7.7305572519083965,6.9,8.99,262,36
2022-08-08,DIESEL,7.650933070866142,6.69,8.81,254,35
2022-08-15,DIESEL,7.5056468085106385,6.59,8.81,235,33
2022-08-22,DIESEL,7.382816733067729,6.39,8.81,251,33
2022-08-29,DIESEL,7.343083333333333,6.35,8.89,252,36
2022-09-05,DIESEL,7.314696498054475,6.35,8.81,257,34
2022-09-12,DIESEL,7.2822811059907835,6.4,8.81,217,31
2022-09-26,DIESEL,6.722741935483871,5.89,7.63,62,6
2022-10-03,DIESEL,6.755405405405405,5.89,7.65,74,6
2022-10-10,DIESEL,6.76,5.89,7.63,70,8
2022-10-17,DIESEL,6.870384615384615,6.19,7.89,78,9
2022-10-24,DIESEL,6.945172413793103,6.19,7.99,116,13
2022-10-31,DIESEL,6.926703296703297,6.1,7.99,91,11
2022-11-07,DIESEL,6.958761061946903,6.29,7.87,113,14
2022-11-14,DIESEL,6.97,5.67,7.89,119,13
2022-11-21,DIESEL,6.933728813559322,6.34,7.67,118,15
2022-11-28,DIESEL,6.898169014084507,5.95,7.67,142,17
2022-12-05,DIESEL,6.936438356164384,5.95,7.89,146,17
2022-12-12,DIESEL,6.8432,4.62,7.95,150,21
2022-12-19,DIESEL,6.779455782312925,5.85,7.59,147,17
2022-12-26,DIESEL,6.672142857142857,5.79,7.59,140,18
2023-01-02,DIESEL,6.8132142857142854,5.75,7.95,168,20
2023-01-09,DIESEL,6.7811888111888114,5.69,7.95,143,20
2023-01-16,DIESEL,6.746132596685083,5.39,7.99,181,22
2023-01-23,DIESEL,6.715684210526316,5.69,7.99,190,24
2023-01-30,DIESEL,6.64716577540107,5.69,7.99,187,27
2023-02-06,DIESEL,6.69116504854369,4.99,7.99,206,28
2023-02-13,DIESEL,6.488495145631068,5.37,7.69,206,28
2023-02-20,DIESEL,6.417376237623762,5.2,7.69,202,29
2023-02-27,DIESEL,6.398254716981133,5.37,7.69,212,30
2023-03-06,DIESEL,6.428762376237623,5.36,7.69,202,28
2023-03-13,DIESEL,6.399019607843138,5.37,7.69,204,29
2023-03-20,DIESEL,6.370248756218905,5.37,7.69,201,27
2023-03-27,DIESEL,6.29045,5.25,7.69,200,28
2023-04-03,DIESEL,6.282385786802031,5.23,7.54,197,29
2023-04-10,DIESEL,6.340470588235295,5.19,7.69,170,27
2023-04-17,DIESEL,6.287277777777778,5.15,7.23,180,28
2023-04-24,DIESEL,6.273072916666667,5.07,7.69,192,31
2023-05-01,DIESEL,6.178,5.09,7.69,195,32
2023-05-08,DIESEL,5.986482412060301,4.97,7.69,199,30
2023-05-15,DIESEL,5.8966666666666665,4.79,7.69,201,32
2023-05-22,DIESEL,5.600246305418719,4.69,7.39,203,32
2023-05-29,DIESEL,5.53324200913242,4.67,7.05,219,32
2023-06-05,DIESEL,5.418212290502793,4.66,6.99,179,34
2023-06-12,DIESEL,5.444158878504672,4.6,6.99,214,31
2023-06-19,DIESEL,5.414248704663213,4.59,6.99,193,34
2023-06-26,DIESEL,5.388958333333334,4.6,6.99,192,34
2023-07-03,DIESEL,5.380913242009132,4.55,6.99,219,33
2023-07-10,DIESEL,5.358963730569948,4.55,6.99,193,34
2023-07-17,DIESEL,5.378009950248757,4.55,6.95,201,31
2023-07-24,DIESEL,5.347981220657276,4.39,6.95,213,32
2023-07-31,DIESEL,5.386283185840708,4.12,6.99,226,34
2023-08-07,DIESEL,5.480384615384616,4.63,6.99,208,34
2023-08-14,DIESEL,5.733125,4.79,7.75,208,31
2023-08-21,DIESEL,6.2649302325581395,5.17,7.75,215,32
2023-08-28,DIESEL,6.300966183574879,5.17,7.75,207,30
2023-09-04,DIESEL,6.327696335078533,5.2,7.75,191,28
2023-09-11,DIESEL,6.412238805970149,5.2,7.89,201,31
2023-09-18,DIESEL,6.484038461538462,5.65,7.96,208,33
2023-09-25,DIESEL,6.512701421800948,5.65,7.96,211,31
2023-10-02,DIESEL,6.497098445595856,5.59,7.96,193,33
2023-10-09,DIESEL,6.504666666666667,5.69,7.95,195,29
2023-10-16,DIESEL,6.48497487437186,5.69,7.95,199,29
2023-10-23,DIESEL,6.531479591836735,5.69,7.95,196,29
2023-10-30,DIESEL,6.56565445026178,4.69,7.95,191,29
2023-11-06,DIESEL,6.615224719101124,4.69,7.95,178,27
2023-11-13,DIESEL,6.582303664921466,4.69,7.95,191,30
2023-11-20,DIESEL,6.555082872928177,4.69,7.95,181,30
2023-11-27,DIESEL,6.500536585365853,4.69,7.95,205,30
2023-12-04,DIESEL,6.491767676767678,4.69,7.95,198,31
2023-12-11,DIESEL,6.455046728971963,4.69,7.93,214,30
2023-12-18,DIESEL,6.4611052631578945,4.69,7.93,190,29
2023-12-25,DIESEL,6.369059405940594,4.69,7.85,202,32
2024-01-01,DIESEL,6.399907407407408,4.69,7.85,216,33
2024-01-08,DIESEL,6.4445500000000004,4.69,8.19,200,31
2024-01-15,DIESEL,6.387136363636364,4.69,7.98,220,32
2024-01-22,DIESEL,6.410990566037737,4.69,7.95,212,34
2024-01-29,DIESEL,6.419266055045872,4.69,7.95,218,34
2024-02-05,DIESEL,6.436093023255814,5.39,7.95,215,32
2024-02-12,DIESEL,6.394587155963302,4.69,7.95,218,32
2024-02-19,DIESEL,6.393090909090909,5.45,7.95,220,33
2024-02-26,DIESEL,6.425227272727272,5.45,7.95,220,34
2024-03-04,DIESEL,6.3957209302325575,5.29,7.95,215,34
2024-03-11,DIESEL,6.400818181818182,5.45,7.95,220,33
2024-03-18,DIESEL,6.405414634146341,5.45,7.95,205,32
2024-03-25,DIESEL,6.384221105527638,5.39,7.95,199,32
2024-04-01,DIESEL,6.390284360189573,5.35,7.82,211,32
2024-04-08,DIESEL,6.410129310344828,5.48,7.82,232,34
2024-04-15,DIESEL,6.360136986301369,5.39,7.82,219,33
2024-04-22,DIESEL,6.343866666666667,5.47,7.7,225,32
2024-04-29,DIESEL,6.315426008968609,5.39,7.82,223,32
2024-05-06,DIESEL,6.344254385964913,5.47,7.82,228,32
2024-05-13,DIESEL,6.347477876106194,5.43,7.82,226,33
2024-05-20,DIESEL,6.308630136986301,5.43,7.82,219,33
2024-05-27,DIESEL,6.319581395348838,5.43,7.82,215,31
2024-06-03,DIESEL,6.310545454545454,5.3,7.55,220,30
2024-06-10,DIESEL,6.300580357142857,5.43,7.82,224,32
2024-06-17,DIESEL,6.307636363636364,5.43,7.82,220,29
2024-06-24,DIESEL,6.337164948453609,5.43,7.82,194,28
2024-07-01,DIESEL,6.387905405405405,5.55,7.55,148,20
2024-07-08,DIESEL,6.409876543209877,5.55,7.5,162,21
2024-07-15,DIESEL,6.4556129032258065,5.6,7.75,155,21
2024-07-22,DIESEL,6.471392405063291,5.6,7.73,158,20
2024-07-29,DIESEL,6.48281045751634,5.6,7.75,153,20
2024-08-05,DIESEL,6.4725624999999996,5.59,7.75,160,21
2024-08-12,DIESEL,6.489695121951219,5.6,7.75,164,22
2024-08-19,DIESEL,6.497852760736197,5.6,7.73,163,22
2024-08-26,DIESEL,6.496851851851852,5.6,7.75,162,22
2024-09-02,DIESEL,6.4640645161290315,5.6,7.73,155,21
2024-09-09,DIESEL,6.500696202531645,5.6,7.75,158,22
2024-09-16,DIESEL,6.486824324324324,5.6,7.75,148,21
2024-09-23,DIESEL,6.395925925925926,5.57,7.73,162,23
2024-09-30,DIESEL,6.440065359477124,5.6,7.73,153,22
2024-10-07,DIESEL,6.485,5.49,7.75,158,21
2024-10-14,DIESEL,6.611923076923077,5.6,7.73,156,21
2024-10-21,DIESEL,6.565657894736842,5.6,7.73,152,21
2024-10-28,DIESEL,6.63716049382716,5.6,7.73,162,23
2024-11-04,DIESEL,6.532430555555555,5.6,7.75,144,20
2024-11-11,DIESEL,6.5353503184713375,5.55,7.73,157,22
2024-11-18,DIESEL,6.497058823529412,5.6,7.93,136,20
2024-11-25,DIESEL,6.634834437086093,5.59,7.93,151,22
2024-12-02,DIESEL,6.627218543046358,5.6,7.93,151,22
2024-12-09,DIESEL,6.62758389261745,5.65,7.93,149,22
2024-12-16,DIESEL,6.668881118881119,5.65,7.93,143,21
2024-12-23,DIESEL,6.73937984496124,5.65,7.93,129,17
2024-12-30,DIESEL,6.698880597014925,5.65,7.93,134,18
2025-01-06,DIESEL,6.606058394160584,5.65,7.93,137,20
2025-01-13,DIESEL,6.677534246575342,5.65,7.93,146,22
2025-01-20,DIESEL,6.6473988439306355,5.65,7.75,173,27
2025-01-27,DIESEL,6.671369047619048,5.65,7.93,168,26
2025-02-03,DIESEL,6.847869822485207,5.75,7.95,169,26
2025-02-10,DIESEL,6.913636363636364,5.95,8.19,165,25
2025-02-17,DIESEL,6.890680628272251,5.95,8.19,191,28
2025-02-24,DIESEL,6.87984126984127,5.95,8.19,189,29
2025-03-03,DIESEL,6.91746913580247,5.95,8.19,162,24
2025-03-10,DIESEL,6.869887640449438,5.89,8.33,178,28
2025-03-17,DIESEL,6.860366492146596,5.89,8.19,191,29
2025-03-24,DIESEL,6.806976744186046,5.89,8.33,172,28
2025-03-31,DIESEL,6.8454945054945044,5.89,8.33,182,29
2025-04-07,DIESEL,6.7713829787234046,5.8,8.19,188,28
2025-04-14,DIESEL,6.736702127659575,5.69,8.19,188,27
2025-04-21,DIESEL,6.6995705521472395,5.7,8.19,163,26
2025-04-28,DIESEL,6.728260869565218,5.49,8.19,161,22
2025-05-05,DIESEL,6.713353658536586,5.59,8.33,164,26
2025-05-12,DIESEL,6.599261744966443,5.69,7.79,149,24
2025-05-19,DIESEL,6.6389411764705875,5.49,8.19,170,25
2025-05-26,DIESEL,6.622738095238095,5.45,8.19,168,26
2025-06-02,DIESEL,6.606644295302013,5.39,8.19,149,26
2025-06-09,DIESEL,6.589463087248323,5.45,8.19,149,25
2025-06-16,DIESEL,6.535030674846626,5.45,8.19,163,25
2025-06-23,DIESEL,6.53111801242236,5.5,8.19,161,26
2025-06-30,DIESEL,6.542183908045977,5.5,8.19,174,25
2025-07-07,DIESEL,6.542278481012659,5.5,8.19,158,25
2025-07-14,DIESEL,6.566058394160583,5.49,8.19,137,21
2025-07-21,DIESEL,6.581194029850746,5.59,8.19,134,20
2025-07-28,DIESEL,6.522583333333333,5.32,8.19,120,18
2025-08-04,DIESEL,6.537067669172932,5.64,8.19,133,20
2025-08-11,DIESEL,6.519921875,5.57,8.19,128,18
2025-08-18,DIESEL,6.565514705882353,5.64,8.19,136,20
2025-08-25,DIESEL,6.498809523809524,5.49,8.19,126,19
2025-09-01,DIESEL,6.52093023255814,5.57,8.17,129,20
2025-09-08,DIESEL,6.530884353741496,5.5,8.33,147,25
2025-09-15,DIESEL,6.510728476821192,5.5,8.33,151,23
2025-09-22,DIESEL,6.428910256410256,5.5,8.33,156,23
2025-09-29,DIESEL,6.52289156626506,5.5,8.39,166,25
2025-10-06,DIESEL,6.49290909090909,5.5,8.17,165,23
2025-10-13,DIESEL,6.447197452229299,5.5,7.73,157,25
2025-10-20,DIESEL,6.494226190476191,5.5,8.33,168,28
2025-10-27,DIESEL,6.514331210191083,5.57,8.15,157,25
2025-11-03,DIESEL,6.492248520710059,5.58,8.15,169,26
2025-11-10,DIESEL,6.495406976744186,5.59,8.15,172,26
2025-11-17,DIESEL,6.560130718954249,5.65,8.15,153,22
2025-11-24,DIESEL,6.459423076923077,5.65,8.15,156,24
2025-12-01,DIESEL,6.474049079754601,5.65,7.84,163,24
2025-12-08,DIESEL,6.54225,5.65,8.15,160,25
2025-12-15,DIESEL,6.4499290780141845,5.65,8.33,141,24
2025-12-22,DIESEL,6.488796992481203,5.65,8.33,133,20
2025-12-29,DIESEL,6.572972972972973,5.65,8.15,111,16
2026-01-05,DIESEL,6.480212765957447,5.65,8.33,141,21
2026-01-12,DIESEL,6.5408965517241375,5.75,8.15,145,21
2026-01-19,DIESEL,6.580068027210884,5.72,8.33,147,21
2026-01-26,DIESEL,6.554797297297298,5.64,7.84,148,22
2026-02-02,DIESEL,6.523061224489796,5.61,8.15,147,23
2026-02-09,DIESEL,6.483776223776223,5.73,7.84,143,20
2026-02-16,DIESEL,6.582896551724138,5.73,8.33,145,23
2026-02-23,DIESEL,6.504100719424461,5.61,8.15,139,21
2026-03-02,DIESEL,6.562248062015503,5.74,8.15,129,21
2026-03-09,DIESEL,7.092714285714286,6.15,8.35,140,23
2026-03-16,DIESEL,7.361954887218045,6.48,8.35,133,23
2026-03-23,DIESEL,7.577414965986395,6.48,8.75,147,25
2026-03-30,DIESEL,7.677112676056339,6.79,8.77,142,22
2026-04-06,DIESEL,7.714420289855072,6.86,8.77,138,22
2026-04-13,DIESEL,7.6293006993007,6.78,8.77,143,24
2026-04-20,DIESEL,7.50109375,6.68,8.75,128,21
2026-04-27,DIESEL,7.463880597014925,6.58,8.77,134,22
2026-05-04,DIESEL,7.406299212598426,6.39,8.75,127,21
2026-05-11,DIESEL,7.432519685039369,6.58,8.75,127,21
2026-05-18,DIESEL,7.41043795620438,6.59,8.77,137,23
2026-05-25,DIESEL,7.388972602739726,6.29,8.75,146,22
2026-06-01,DIESEL,7.3166,6.29,8.75,150,23
2026-06-08,DIESEL,7.274362416107383,6.29,8.75,149,25
2026-06-15,DIESEL,7.284129032258064,6.29,8.77,155,23
2026-06-22,DIESEL,7.271470588235294,6.26,8.75,136,22
2026-06-29,DIESEL,7.237111111111111,6.29,8.75,90,14
2026-08-10,DIESEL,7.1931724137931035,5.99,8.75,145,24
2026-08-17,DIESEL,7.060064516129032,5.99,8.75,155,24
2026-08-24,DIESEL,7.097573529411765,5.85,8.75,136,23
2026-08-31,DIESEL,7.091418439716312,5.85,8.75,141,23
2019-12-30,DIESEL S10,4.167060109289618,3.5,5.07,183,25
2020-01-06,DIESEL S10,4.127316265060241,3.5,5.07,332,37
2020-01-13,DIESEL S10,4.140383177570094,3.639,5.07,321,37
2020-01-20,DIESEL S10,4.136312121212121,3.599,5.07,330,37
2020-01-27,DIESEL S10,4.12546394984326,3.549,5.07,319,37
2020-02-03,DIESEL S10,4.11530625,3.539,5.07,320,37
2020-02-10,DIESEL S10,4.069535168195719,3.469,5.07,327,37
2020-02-17,DIESEL S10,4.065174311926606,3.439,5.07,327,37
2020-02-24,DIESEL S10,4.045237082066869,3.449,5.07,329,37
2020-03-02,DIESEL S10,4.020778461538462,3.379,5.07,325,37
2020-03-09,DIESEL S10,3.991951070336391,3.339,5.07,327,37
2020-03-16,DIESEL S10,3.972696048632219,3.25,5.07,329,37
2020-03-23,DIESEL S10,3.8823089171974523,3.169,5.07,314,37
2020-03-30,DIESEL S10,3.834668730650155,3.05,5.07,323,37
2020-04-06,DIESEL S10,3.7482774193548383,2.999,5.07,310,37
2020-04-13,DIESEL S10,3.747359872611465,2.99,5.07,314,37
2020-04-20,DIESEL S10,3.650391585760518,2.969,5.07,309,37
2020-04-27,DIESEL S10,3.602683544303798,2.81,5.07,316,37
2020-05-04,DIESEL S10,3.5213753943217667,2.599,5.07,317,37
2020-05-11,DIESEL S10,3.489767515923567,2.599,5.07,314,37
2020-05-18,DIESEL S10,3.4288076923076924,2.599,5.07,312,37
2020-05-25,DIESEL S10,3.429006230529595,2.599,5.07,321,37
2020-06-01,DIESEL S10,3.42956050955414,2.599,5.07,314,37
2020-06-08,DIESEL S10,3.438348387096774,2.699,4.7,310,37
2020-06-15,DIESEL S10,3.4176205787781355,2.599,5.07,311,37
2020-06-22,DIESEL S10,3.4359583333333332,2.699,5.07,312,37
2020-06-29,DIESEL S10,3.510016393442623,2.799,5.07,305,37
2020-07-06,DIESEL S10,3.548936102236422,2.8,5.07,313,37
2020-07-13,DIESEL S10,3.5883536977491963,2.699,5.07,311,37
2020-07-20,DIESEL S10,3.608872549019608,2.959,5.07,306,37
2020-07-27,DIESEL S10,3.6578343949044583,2.959,5.07,314,37
2020-08-03,DIESEL S10,3.6856453674121403,3.099,5.07,313,37
2020-08-10,DIESEL S10,3.720441176470588,3.139,5.07,306,37
2020-08-17,DIESEL S10,3.7369526813880127,3.139,5.07,317,37
2020-10-19,DIESEL S10,3.8654365079365083,3.279,4.69,126,7
2020-10-26,DIESEL S10,3.8765,3.219,4.69,128,7
2020-11-02,DIESEL S10,3.814813559322034,3.219,4.69,118,7
2020-11-09,DIESEL S10,3.846274193548387,3.39,4.69,124,7
2020-11-16,DIESEL S10,3.894294964028777,3.39,4.7,139,8
2020-11-23,DIESEL S10,3.8744351145038167,3.329,4.63,131,8
2020-11-30,DIESEL S10,3.950303448275862,3.39,4.77,145,8
2020-12-07,DIESEL S10,3.930005747126437,3.45,4.69,174,8
2020-12-14,DIESEL S10,3.9605220588235293,3.399,4.949,136,7
2020-12-21,DIESEL S10,4.006921428571429,3.399,4.949,140,8
2020-12-28,DIESEL S10,4.027428571428572,3.399,4.85,126,7
2021-01-04,DIESEL S10,4.076368055555555,3.579,4.85,144,8
2021-01-11,DIESEL S10,4.042141843971631,3.59,4.85,141,8
2021-01-18,DIESEL S10,4.15807299270073,3.579,5.3,137,8
2021-01-25,DIESEL S10,4.115172932330827,3.579,4.85,133,9
2021-02-01,DIESEL S10,4.127388535031847,3.697,4.85,157,10
2021-02-08,DIESEL S10,4.230401315789473,3.699,5.649,152,11
2021-02-15,DIESEL S10,4.333154639175257,3.749,5.3,194,13
2021-02-22,DIESEL S10,4.622858024691358,3.979,5.89,162,12
2021-03-01,DIESEL S10,4.628758620689655,3.999,5.85,145,13
2021-03-08,DIESEL S10,4.647695906432748,4.07,5.89,171,14
2021-03-15,DIESEL S10,4.65403125,3.999,5.89,160,13
2021-03-22,DIESEL S10,4.7311845238095245,3.989,5.89,168,14
2021-03-29,DIESEL S10,4.685899999999999,3.959,5.78,170,13
2021-04-05,DIESEL S10,4.6240395480225995,3.889,5.78,177,15
2021-04-12,DIESEL S10,4.653278350515464,3.799,5.78,194,14
2021-04-19,DIESEL S10,4.659988636363637,3.859,5.78,176,13
2021-04-26,DIESEL S10,4.685945544554456,3.95,5.78,202,14
2021-05-03,DIESEL S10,4.723288461538461,3.99,6.13,156,13
2021-05-10,DIESEL S10,4.861967567567568,4.19,6.13,185,14
2021-05-17,DIESEL S10,4.913420118343195,4.13,6.13,169,14
2021-05-24,DIESEL S10,4.927666666666667,4.29,6.13,183,14
2021-05-31,DIESEL S10,4.906264248704663,4.18,6.13,193,17
2021-06-07,DIESEL S10,4.882028436018957,4.059,6.13,211,17
2021-06-14,DIESEL S10,4.880694063926941,4.039,6.13,219,17
2021-06-21,DIESEL S10,4.8948308457711445,4.26,6.13,201,17
2021-06-28,DIESEL S10,4.892919811320755,4.099,6.13,212,16
2021-07-05,DIESEL S10,4.942845493562232,4.26,6.13,233,20
2021-07-12,DIESEL S10,4.993543859649123,4.189,6.2,228,21
2021-07-19,DIESEL S10,4.952782142857143,4.111,6.2,280,25
2021-07-26,DIESEL S10,4.982685840707965,4.429,6.2,226,20
2021-08-02,DIESEL S10,5.023092307692307,4.259,6.23,260,24
2021-08-09,DIESEL S10,4.88291935483871,4.3,6.2,248,25
2021-08-16,DIESEL S10,5.019575107296137,4.399,6.2,233,24
2021-08-23,DIESEL S10,5.045608695652174,4.46,6.2,230,23
2021-08-30,DIESEL S10,5.053097457627119,4.459,6.2,236,24
2021-09-06,DIESEL S10,5.1175,4.46,6.2,176,20
2021-09-13,DIESEL S10,5.118280991735538,4.51,6.2,242,25
