municipio_ceasa,cod_ibge_municipio,uf_ceasa,dsc_ceasa,dsc_produto,sig_unidade_medida,data_preco,preco_diario
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/11/26 00:00:00.000,12.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/10/31 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/10/29 00:00:00.000,11.43
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2025/03/27 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2025/03/31 00:00:00.000,2.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2025/04/08 00:00:00.000,1.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2025/03/25 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2025/04/03 00:00:00.000,1.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2025/04/15 00:00:00.000,1.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2025/04/17 00:00:00.000,1.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2025/03/20 00:00:00.000,2.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2025/03/11 00:00:00.000,2.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2025/03/18 00:00:00.000,5.07
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/10/10 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/09/30 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/07/23 00:00:00.000,1.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/07/25 00:00:00.000,2.2
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/10/08 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/08/08 00:00:00.000,2.2
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/08/06 00:00:00.000,0.32
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/08/29 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/08/22 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/08/20 00:00:00.000,15.73
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/08/13 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/08/01 00:00:00.000,3.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/08/15 00:00:00.000,2.2
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MILHO VERDE,KG,2024/08/27 00:00:00.000,17.07
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/07/23 00:00:00.000,39.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/07/30 00:00:00.000,38.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/07/25 00:00:00.000,30.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/09/30 00:00:00.000,34.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/10/10 00:00:00.000,34.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/08/15 00:00:00.000,34.79
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/08/13 00:00:00.000,42.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/08/20 00:00:00.000,36.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/08/01 00:00:00.000,33.56
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/08/08 00:00:00.000,36.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/08/29 00:00:00.000,34.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/08/22 00:00:00.000,33.8
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/08/06 00:00:00.000,37.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/08/27 00:00:00.000,29.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/10/08 00:00:00.000,34.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/11/05 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/10/29 00:00:00.000,42.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/11/07 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/10/31 00:00:00.000,41.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/12/05 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/11/28 00:00:00.000,41.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/12/03 00:00:00.000,35.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/11/26 00:00:00.000,46.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/11/21 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/01/27 00:00:00.000,41.66
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/01/09 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/01/21 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/11/25 00:00:00.000,53.78
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/11/26 00:00:00.000,53.78
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/11/27 00:00:00.000,40.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/12/11 00:00:00.000,35.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/12/16 00:00:00.000,35.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2026/03/12 00:00:00.000,13.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/12/02 00:00:00.000,40.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/12/18 00:00:00.000,40.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/12/30 00:00:00.000,70.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2026/02/03 00:00:00.000,15.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/12/23 00:00:00.000,70.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/12/04 00:00:00.000,40.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2026/01/06 00:00:00.000,13.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/03/20 00:00:00.000,45.11
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/03/11 00:00:00.000,49.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/03/18 00:00:00.000,49.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/03/27 00:00:00.000,49.2
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/03/31 00:00:00.000,49.17
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/04/03 00:00:00.000,44.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/03/25 00:00:00.000,47.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/04/10 00:00:00.000,48.52
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/04/08 00:00:00.000,46.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/04/17 00:00:00.000,53.78
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2025/04/15 00:00:00.000,51.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/07/07 00:00:00.000,49.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/08/09 00:00:00.000,41.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/08/23 00:00:00.000,43.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/06/08 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/06/10 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/06/03 00:00:00.000,51.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/06/21 00:00:00.000,49.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/06/01 00:00:00.000,52.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/06/28 00:00:00.000,46.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/06/30 00:00:00.000,48.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/09/15 00:00:00.000,35.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/09/06 00:00:00.000,37.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/08/26 00:00:00.000,43.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/09/27 00:00:00.000,40.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/09/30 00:00:00.000,38.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/10/13 00:00:00.000,45.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/10/05 00:00:00.000,40.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/10/11 00:00:00.000,45.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/10/21 00:00:00.000,37.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/10/28 00:00:00.000,36.88
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/10/26 00:00:00.000,37.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/10/19 00:00:00.000,37.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/11/17 00:00:00.000,45.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/11/18 00:00:00.000,46.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/11/23 00:00:00.000,48.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/11/08 00:00:00.000,45.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/01/12 00:00:00.000,47.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/12/28 00:00:00.000,70.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/12/22 00:00:00.000,45.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/01/04 00:00:00.000,70.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/01/27 00:00:00.000,38.89
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/02/01 00:00:00.000,45.83
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/02/03 00:00:00.000,41.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/12/09 00:00:00.000,45.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/12/05 00:00:00.000,45.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/12/14 00:00:00.000,46.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/12/16 00:00:00.000,38.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2022/12/13 00:00:00.000,41.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/02/08 00:00:00.000,48.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/02/14 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/02/10 00:00:00.000,38.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/02/24 00:00:00.000,37.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/07/07 00:00:00.000,51.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/07/14 00:00:00.000,5.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/07/18 00:00:00.000,53.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/08/24 00:00:00.000,40.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/07/25 00:00:00.000,51.6
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/08/10 00:00:00.000,46.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/08/01 00:00:00.000,44.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/09/05 00:00:00.000,41.66
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/08/17 00:00:00.000,39.58
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/07/27 00:00:00.000,45.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/08/29 00:00:00.000,41.66
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/08/15 00:00:00.000,42.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/08/22 00:00:00.000,37.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/08/03 00:00:00.000,38.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/08/31 00:00:00.000,41.66
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/09/21 00:00:00.000,42.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/09/14 00:00:00.000,42.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/09/12 00:00:00.000,42.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/09/07 00:00:00.000,40.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/07/20 00:00:00.000,53.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/10/17 00:00:00.000,49.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/10/19 00:00:00.000,44.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/10/03 00:00:00.000,43.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/09/26 00:00:00.000,43.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/10/10 00:00:00.000,45.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/11/07 00:00:00.000,53.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/10/26 00:00:00.000,53.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/10/24 00:00:00.000,51.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/11/09 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/11/21 00:00:00.000,48.66
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/11/23 00:00:00.000,44.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/11/30 00:00:00.000,47.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/01/11 00:00:00.000,52.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/01/09 00:00:00.000,53.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/01/04 00:00:00.000,67.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/01/23 00:00:00.000,44.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/01/18 00:00:00.000,51.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/01/17 00:00:00.000,53.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/01/30 00:00:00.000,41.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/02/13 00:00:00.000,49.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/01/25 00:00:00.000,44.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/02/06 00:00:00.000,43.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/12/05 00:00:00.000,47.66
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/12/07 00:00:00.000,47.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/12/21 00:00:00.000,45.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/12/14 00:00:00.000,45.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/02/27 00:00:00.000,59.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/02/15 00:00:00.000,49.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/03/08 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/03/01 00:00:00.000,44.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/03/15 00:00:00.000,40.42
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/04/05 00:00:00.000,57.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/03/30 00:00:00.000,48.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/03/22 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/04/13 00:00:00.000,60.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/05/10 00:00:00.000,52.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/05/18 00:00:00.000,52.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/05/23 00:00:00.000,48.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/05/17 00:00:00.000,52.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/06/27 00:00:00.000,51.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/06/22 00:00:00.000,54.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/07/03 00:00:00.000,51.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2023/06/01 00:00:00.000,53.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/03/12 00:00:00.000,54.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/03/05 00:00:00.000,59.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/03/14 00:00:00.000,46.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/03/07 00:00:00.000,56.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/03/28 00:00:00.000,52.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/03/26 00:00:00.000,52.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/05/10 00:00:00.000,61.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/05/14 00:00:00.000,64.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/05/28 00:00:00.000,55.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/05/23 00:00:00.000,55.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/05/22 00:00:00.000,53.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/05/16 00:00:00.000,55.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/06/11 00:00:00.000,55.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/06/13 00:00:00.000,54.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/05/30 00:00:00.000,58.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/06/06 00:00:00.000,55.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/06/04 00:00:00.000,52.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/05/09 00:00:00.000,61.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/04/23 00:00:00.000,57.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/04/11 00:00:00.000,56.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/05/02 00:00:00.000,62.66
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/04/16 00:00:00.000,55.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/04/25 00:00:00.000,52.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/04/02 00:00:00.000,59.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/04/30 00:00:00.000,59.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/05/07 00:00:00.000,60.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/04/09 00:00:00.000,57.33
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/06/25 00:00:00.000,60.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/07/04 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/06/27 00:00:00.000,50.0
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/06/20 00:00:00.000,52.5
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,MORANGO,KG,2024/06/18 00:00:00.000,50.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/07/04 00:00:00.000,6.41
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/06/25 00:00:00.000,3.93
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/06/20 00:00:00.000,5.17
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/06/18 00:00:00.000,7.05
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/06/27 00:00:00.000,6.41
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/05/14 00:00:00.000,7.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/05/16 00:00:00.000,6.6
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/05/28 00:00:00.000,7.97
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/05/23 00:00:00.000,7.75
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/05/22 00:00:00.000,6.67
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/03/07 00:00:00.000,5.66
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/03/05 00:00:00.000,8.37
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/03/12 00:00:00.000,8.74
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/03/14 00:00:00.000,5.79
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/03/28 00:00:00.000,5.91
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/05/10 00:00:00.000,5.43
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/03/26 00:00:00.000,4.41
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/04/23 00:00:00.000,7.17
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/05/09 00:00:00.000,5.43
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/04/09 00:00:00.000,8.59
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/05/02 00:00:00.000,5.3
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/04/30 00:00:00.000,8.97
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/04/02 00:00:00.000,7.43
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/04/16 00:00:00.000,9.7
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/04/11 00:00:00.000,8.22
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/04/25 00:00:00.000,6.37
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/05/07 00:00:00.000,6.25
BELÉM-PA,1501402,PA,CEASA/PA - BELEM,OVOS,DZ,2024/06/06 00:00:00.000,6.43
