produto,classificao_produto,id_produto,uf,regiao,ano,mes,data_inicial_final_semana,semana,dsc_nivel_comercializacao,valor_produto_kg
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO PAGO PELO PROD,1.95
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO PAGO PELO PROD,1.95
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO PAGO PELO PROD,1.95
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO PAGO PELO PROD,2.2
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO PAGO PELO PROD,2.2
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO PAGO PELO PROD,2.2
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO PAGO PELO PROD,2.2
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO PAGO PELO PROD,2.2
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO PAGO PELO PROD,2.2
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO PAGO PELO PROD,2.2
SULFATO DE AMONIO,NÃO INFORMADO,4566,TO,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO PAGO PELO PROD,2.2
SULFATO DE MAGNESIO,NÃO INFORMADO,4569,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO PAGO PELO PROD,3.88
SULFATO DE MAGNESIO,NÃO INFORMADO,4569,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO PAGO PELO PROD,3.88
SULFATO DE MAGNESIO,NÃO INFORMADO,4569,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO PAGO PELO PROD,3.88
SULFATO DE MAGNESIO,NÃO INFORMADO,4569,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO PAGO PELO PROD,3.88
SULFATO DE MAGNESIO,NÃO INFORMADO,4569,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO PAGO PELO PROD,3.88
SULFATO DE MAGNESIO,NÃO INFORMADO,4569,RO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO PAGO PELO PROD,3.88
SULFATO DE ZINCO,20%,15437,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO PAGO PELO PROD,8.8
SULFATO DE ZINCO,20%,15437,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO PAGO PELO PROD,8.8
SULFATO DE ZINCO,20%,15437,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO PAGO PELO PROD,8.8
SULFATO DE ZINCO,20%,15437,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO PAGO PELO PROD,8.8
SULFATO DE ZINCO,20%,15437,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO PAGO PELO PROD,8.8
SULFATO DE ZINCO,20%,15437,RO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO PAGO PELO PROD,8.8
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO PAGO PELO PROD,3.82
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO PAGO PELO PROD,3.5
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO PAGO PELO PROD,3.5
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO PAGO PELO PROD,3.5
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO PAGO PELO PROD,3.5
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO PAGO PELO PROD,3.5
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO PAGO PELO PROD,3.82
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO PAGO PELO PROD,3.82
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO PAGO PELO PROD,3.82
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO PAGO PELO PROD,3.82
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO PAGO PELO PROD,3.82
SUPERFOSFATO SIMPLES,NÃO INFORMADO,4573,RO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO PAGO PELO PROD,3.5
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO PAGO PELO PROD,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO PAGO PELO PROD,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO PAGO PELO PROD,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO PAGO PELO PROD,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO PAGO PELO PROD,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO PAGO PELO PROD,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO PAGO PELO PROD,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO PAGO PELO PROD,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO PAGO PELO PROD,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO PAGO PELO PROD,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO PAGO PELO PROD,115.2
TALISMAN,NÃO INFORMADO,10281,TO,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO PAGO PELO PROD,115.2
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO PAGO PELO PROD,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO PAGO PELO PROD,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO PAGO PELO PROD,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO PAGO PELO PROD,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO PAGO PELO PROD,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO PAGO PELO PROD,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO PAGO PELO PROD,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO PAGO PELO PROD,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO PAGO PELO PROD,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO PAGO PELO PROD,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO PAGO PELO PROD,40000.0
TANQUE DE COMBUSTIVEL,10.000 LITROS,14043,TO,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO PAGO PELO PROD,40000.0
TECIDO SINTETICO,NAPA,14943,AC,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,
TECIDO SINTETICO,NAPA,14943,AC,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO PAGO PELO PROD,
TENIS,PARA SUBIR NO AÇAIZE,14096,PA,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO PAGO PELO PROD,
TENIS,PARA SUBIR NO AÇAIZE,14096,PA,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO PAGO PELO PROD,
TENIS,PARA SUBIR NO AÇAIZE,14096,PA,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO PAGO PELO PROD,
TENIS,PARA SUBIR NO AÇAIZE,14096,PA,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO PAGO PELO PROD,
TENIS,PARA SUBIR NO AÇAIZE,14096,PA,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO PAGO PELO PROD,
TERRA NUA,CAFÉ IRRIGADO,12477,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO PAGO PELO PROD,
TERRA NUA,CAFÉ IRRIGADO,12477,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO PAGO PELO PROD,
TERRA NUA,CAFÉ IRRIGADO,12477,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO PAGO PELO PROD,
TERRA NUA,CAFÉ IRRIGADO,12477,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO PAGO PELO PROD,
TERRA NUA,CAFÉ IRRIGADO,12477,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO PAGO PELO PROD,
TERRA NUA,CAFÉ IRRIGADO,12477,RO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2026,2,23-02-2026 - 27-02-2026,4,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2026,2,09-02-2026 - 13-02-2026,2,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2026,2,02-02-2026 - 06-02-2026,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2026,2,16-02-2026 - 20-02-2026,3,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,TO,NORTE,2026,4,30-03-2026 - 03-04-2026,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,5,04-05-2026 - 08-05-2026,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,5,25-05-2026 - 29-05-2026,4,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,5,18-05-2026 - 22-05-2026,3,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,5,11-05-2026 - 15-05-2026,2,PREÇO PAGO PELO PROD,
TERRA NUA,EXTRATIVISMO,12422,AC,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,AM,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO PAGO PELO PROD,
TERRA NUA,NÃO INFORMADO,8981,PA,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO PAGO PELO PROD,
TERRA NUA,EXTRATIVISMO,12422,PA,NORTE,2026,7,13-07-2026 - 17-07-2026,3,PREÇO PAGO PELO PROD,
TERRA NUA,EXTRATIVISMO,12422,PA,NORTE,2026,7,27-07-2026 - 31-07-2026,5,PREÇO PAGO PELO PROD,
TERRA NUA,EXTRATIVISMO,12422,PA,NORTE,2026,7,20-07-2026 - 24-07-2026,4,PREÇO PAGO PELO PROD,
TERRA NUA,EXTRATIVISMO,12422,PA,NORTE,2026,7,06-07-2026 - 10-07-2026,2,PREÇO PAGO PELO PROD,
TERRA NUA,EXTRATIVISMO,12422,PA,NORTE,2026,7,29-06-2026 - 03-07-2026,1,PREÇO PAGO PELO PROD,
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,TO,NORTE,2025,11,10-11-2025 - 14-11-2025,2,PREÇO PAGO PELO PROD,38.2
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,TO,NORTE,2025,11,24-11-2025 - 28-11-2025,4,PREÇO PAGO PELO PROD,38.2
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,TO,NORTE,2025,11,03-11-2025 - 07-11-2025,1,PREÇO PAGO PELO PROD,38.2
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,TO,NORTE,2025,11,17-11-2025 - 21-11-2025,3,PREÇO PAGO PELO PROD,38.2
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,TO,NORTE,2026,3,09-03-2026 - 13-03-2026,2,PREÇO PAGO PELO PROD,37.4
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,TO,NORTE,2026,3,23-03-2026 - 27-03-2026,4,PREÇO PAGO PELO PROD,37.4
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,TO,NORTE,2026,3,02-03-2026 - 06-03-2026,1,PREÇO PAGO PELO PROD,37.4
TIGER 100 EC,EC 100 G/L + 800 G/L,10323,TO,NORTE,2026,3,16-03-2026 - 20-03-2026,3,PREÇO PAGO PELO PROD,37.4
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,8.66
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,8.66
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,8.66
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,8.66
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,8.55
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,8.55
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,8.55
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,8.55
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,10.19
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,10.19
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,10.19
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,10.19
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,8.56
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,8.56
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,8.56
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,8.56
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,8.53
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,8.53
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,8.53
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,8.53
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,10.09
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,9,22-09-2025 - 26-09-2025,4,PREÇO RECEBIDO P/ PR,13.45
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,9,08-09-2025 - 12-09-2025,2,PREÇO RECEBIDO P/ PR,13.0
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,9,01-09-2025 - 05-09-2025,1,PREÇO RECEBIDO P/ PR,13.0
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,9,15-09-2025 - 19-09-2025,3,PREÇO RECEBIDO P/ PR,13.5
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,10.09
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,10.09
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,10.09
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2025,9,22-09-2025 - 26-09-2025,4,VAREJO,5.37
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2025,9,01-09-2025 - 05-09-2025,1,VAREJO,5.37
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2025,9,08-09-2025 - 12-09-2025,2,VAREJO,5.37
TOMATE,NÃO INFORMADO,4667,TO,NORTE,2025,9,15-09-2025 - 19-09-2025,3,VAREJO,5.37
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,9.05
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,8.89
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,10,13-10-2025 - 17-10-2025,3,VAREJO,9.05
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,10,06-10-2025 - 10-10-2025,2,VAREJO,9.05
TOMATE,NÃO INFORMADO,4667,AC,NORTE,2025,10,20-10-2025 - 24-10-2025,4,VAREJO,9.05
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,10,06-10-2025 - 10-10-2025,2,VAREJO,8.23
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,10,13-10-2025 - 17-10-2025,3,VAREJO,8.23
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,8.36
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,10,20-10-2025 - 24-10-2025,4,VAREJO,8.23
TOMATE,NÃO INFORMADO,4667,AM,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,8.23
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,10.21
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,10,13-10-2025 - 17-10-2025,3,VAREJO,10.22
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,10.22
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,10,06-10-2025 - 10-10-2025,2,VAREJO,10.22
TOMATE,NÃO INFORMADO,4667,AP,NORTE,2025,10,20-10-2025 - 24-10-2025,4,VAREJO,10.22
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,8.18
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,10,06-10-2025 - 10-10-2025,2,VAREJO,7.93
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,7.93
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,10,20-10-2025 - 24-10-2025,4,VAREJO,7.93
TOMATE,NÃO INFORMADO,4667,PA,NORTE,2025,10,13-10-2025 - 17-10-2025,3,VAREJO,7.93
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,10,13-10-2025 - 17-10-2025,3,VAREJO,8.3
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,10,20-10-2025 - 24-10-2025,4,VAREJO,8.3
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,8.3
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,10,06-10-2025 - 10-10-2025,2,VAREJO,8.3
TOMATE,NÃO INFORMADO,4667,RO,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,8.39
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,10,27-10-2025 - 31-10-2025,5,VAREJO,9.96
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,10,13-10-2025 - 17-10-2025,3,PREÇO RECEBIDO P/ PR,12.99
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,10,20-10-2025 - 24-10-2025,4,PREÇO RECEBIDO P/ PR,12.99
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,10,06-10-2025 - 10-10-2025,2,PREÇO RECEBIDO P/ PR,12.99
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,10,27-10-2025 - 31-10-2025,5,PREÇO RECEBIDO P/ PR,12.99
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,10,29-09-2025 - 03-10-2025,1,PREÇO RECEBIDO P/ PR,13.45
TOMATE,NÃO INFORMADO,4667,RR,NORTE,2025,10,29-09-2025 - 03-10-2025,1,VAREJO,10.01
