produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
CACAU EXTRATIVO,AMÊNDOA,10920,MANICORÉ-AM,1302702,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,35.0
CACAU EXTRATIVO,AMÊNDOA,10920,VIGIA-PA,1508209,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,6.0
CACAU EXTRATIVO,AMÊNDOA,10920,BOCA DO ACRE-AM,1300706,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,35.0
CACAU EXTRATIVO,AMÊNDOA,10920,BORBA-AM,1300805,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,35.0
CACAU EXTRATIVO,AMÊNDOA,10920,COARI-AM,1301209,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,35.0
CACAU EXTRATIVO,AMÊNDOA,10920,CODAJÁS-AM,1301308,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,35.0
CACAU EXTRATIVO,AMÊNDOA,10920,MANICORÉ-AM,1302702,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,37.0
CACAU EXTRATIVO,AMÊNDOA,10920,VIGIA-PA,1508209,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,6.46
CAFE,CONILLON,7090,ACRELÂNDIA-AC,1200013,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,17.09
CAFE,CONILLON,7090,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,17.09
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,ATACADO,78.85
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,VAREJO,73.06
CAFE,CONILLON TIPO 7,6935,APUÍ-AM,1300144,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,23.29
CAFE,MOÍDO E TORRADO,4704,MANAUS-AM,1302603,AM,NORTE,2025,9,VAREJO,69.76
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2025,9,ATACADO,64.01
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2025,9,VAREJO,67.45
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2025,9,VAREJO,70.11
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2025,9,ATACADO,65.8
CAFE,CONILLON BICA CORRID,11239,ALTA FLORESTA D'OESTE-RO,1100015,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,21.96
CAFE,CONILLON BICA CORRID,11239,ALTO ALEGRE DOS PARECIS-RO,1100379,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,20.92
CAFE,CONILLON BICA CORRID,11239,CACOAL-RO,1100049,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,22.08
CAFE,CONILLON BICA CORRID,11239,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,22.92
CAFE,CONILLON BICA CORRID,11239,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,22.21
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,ATACADO,63.34
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,VAREJO,73.56
CAFE,CONILLON BICA CORRID,11239,SÃO MIGUEL DO GUAPORÉ-RO,1100320,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,21.71
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2025,9,ATACADO,55.56
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2025,9,VAREJO,71.97
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2025,9,VAREJO,74.51
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2025,9,ATACADO,63.48
CAFE,CONILLON,7090,ACRELÂNDIA-AC,1200013,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,18.32
CAFE,CONILLON,7090,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,18.35
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,ATACADO,79.2
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,VAREJO,72.23
CAFE,CONILLON TIPO 7,6935,APUÍ-AM,1300144,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,23.26
CAFE,MOÍDO E TORRADO,4704,MANAUS-AM,1302603,AM,NORTE,2025,10,VAREJO,69.74
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2025,10,ATACADO,62.7
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2025,10,VAREJO,66.95
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2025,10,VAREJO,69.87
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2025,10,ATACADO,62.94
CAFE,CONILLON BICA CORRID,11239,ALTA FLORESTA D'OESTE-RO,1100015,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,21.58
CAFE,CONILLON BICA CORRID,11239,ALTO ALEGRE DOS PARECIS-RO,1100379,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,21.16
CAFE,CONILLON BICA CORRID,11239,CACOAL-RO,1100049,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,19.12
CAFE,CONILLON BICA CORRID,11239,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,21.52
CAFE,CONILLON BICA CORRID,11239,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,22.39
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,ATACADO,65.4
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,VAREJO,73.91
CAFE,CONILLON BICA CORRID,11239,SÃO MIGUEL DO GUAPORÉ-RO,1100320,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,21.49
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2025,10,ATACADO,51.96
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2025,10,VAREJO,71.79
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2025,10,VAREJO,73.75
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2025,10,ATACADO,63.88
CAFE,CONILLON,7090,ACRELÂNDIA-AC,1200013,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,19.15
CAFE,CONILLON,7090,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,19.15
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,VAREJO,71.99
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,ATACADO,79.2
CAFE,CONILLON TIPO 7,6935,APUÍ-AM,1300144,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,23.13
CAFE,MOÍDO E TORRADO,4704,MANAUS-AM,1302603,AM,NORTE,2025,11,VAREJO,67.68
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2025,11,VAREJO,68.15
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2025,11,ATACADO,59.82
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2025,11,VAREJO,69.89
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2025,11,ATACADO,59.15
CAFE,CONILLON BICA CORRID,11239,ALTA FLORESTA D'OESTE-RO,1100015,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,21.99
CAFE,CONILLON BICA CORRID,11239,ALTO ALEGRE DOS PARECIS-RO,1100379,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,21.82
CAFE,CONILLON BICA CORRID,11239,CACOAL-RO,1100049,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,20.25
CAFE,CONILLON BICA CORRID,11239,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,20.42
CAFE,CONILLON BICA CORRID,11239,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,22.5
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2025,11,ATACADO,70.81
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2025,11,VAREJO,73.24
CAFE,CONILLON BICA CORRID,11239,SÃO MIGUEL DO GUAPORÉ-RO,1100320,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,21.78
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2025,11,ATACADO,51.8
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2025,11,VAREJO,71.8
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2025,11,VAREJO,73.76
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2025,11,ATACADO,62.17
CAFE,CONILLON,7090,ACRELÂNDIA-AC,1200013,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,18.81
CAFE,CONILLON,7090,RIO BRANCO-AC,1200401,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,18.85
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2025,12,ATACADO,77.92
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2025,12,VAREJO,70.96
CAFE,CONILLON TIPO 7,6935,APUÍ-AM,1300144,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,22.24
CAFE,MOÍDO E TORRADO,4704,MANAUS-AM,1302603,AM,NORTE,2025,12,VAREJO,70.37
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2025,12,VAREJO,68.1
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2025,12,ATACADO,58.49
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2025,12,VAREJO,69.26
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2025,12,ATACADO,58.14
CAFE,CONILLON BICA CORRID,11239,ALTA FLORESTA D'OESTE-RO,1100015,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,19.86
CAFE,CONILLON BICA CORRID,11239,ALTO ALEGRE DOS PARECIS-RO,1100379,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,20.44
CAFE,CONILLON BICA CORRID,11239,CACOAL-RO,1100049,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,22.07
CAFE,CONILLON BICA CORRID,11239,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,19.89
CAFE,CONILLON BICA CORRID,11239,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,21.49
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,ATACADO,69.13
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,VAREJO,72.16
CAFE,CONILLON BICA CORRID,11239,SÃO MIGUEL DO GUAPORÉ-RO,1100320,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,20.28
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2025,12,VAREJO,72.45
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2025,12,ATACADO,51.0
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2025,12,VAREJO,71.29
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2025,12,ATACADO,63.48
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2026,1,VAREJO,69.68
CAFE,MOÍDO E TORRADO,4704,MANAUS-AM,1302603,AM,NORTE,2026,1,VAREJO,66.65
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2026,1,VAREJO,65.14
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2026,1,VAREJO,68.13
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2026,1,VAREJO,70.94
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2026,1,VAREJO,73.57
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2026,1,VAREJO,70.2
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2026,2,VAREJO,68.98
CAFE,MOÍDO E TORRADO,4704,MANAUS-AM,1302603,AM,NORTE,2026,2,VAREJO,66.44
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2026,2,VAREJO,67.48
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2026,2,VAREJO,67.99
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2026,2,VAREJO,71.38
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2026,2,VAREJO,72.14
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2026,2,VAREJO,69.73
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2026,3,VAREJO,68.5
CAFE,MOÍDO E TORRADO,4704,MANAUS-AM,1302603,AM,NORTE,2026,3,VAREJO,64.76
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2026,3,VAREJO,68.25
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2026,3,VAREJO,67.27
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2026,3,VAREJO,70.96
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2026,3,VAREJO,73.63
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2026,3,VAREJO,69.74
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2026,4,VAREJO,65.9
CAFE,MOÍDO E TORRADO,4704,MANAUS-AM,1302603,AM,NORTE,2026,4,VAREJO,66.29
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2026,4,VAREJO,67.47
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2026,4,VAREJO,65.62
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2026,4,VAREJO,69.22
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2026,4,VAREJO,72.72
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2026,4,VAREJO,68.5
CAFE,MOÍDO E TORRADO,4704,RIO BRANCO-AC,1200401,AC,NORTE,2026,5,VAREJO,63.23
CAFE,MOÍDO E TORRADO,4704,MANAUS-AM,1302603,AM,NORTE,2026,5,VAREJO,65.0
CAFE,MOÍDO E TORRADO,4704,MACAPÁ-AP,1600303,AP,NORTE,2026,5,VAREJO,64.19
CAFE,MOÍDO E TORRADO,4704,BELÉM-PA,1501402,PA,NORTE,2026,5,VAREJO,65.65
CAFE,MOÍDO E TORRADO,4704,PORTO VELHO-RO,1100205,RO,NORTE,2026,5,VAREJO,66.62
CAFE,MOÍDO E TORRADO,4704,BOA VISTA-RR,1400100,RR,NORTE,2026,5,VAREJO,70.62
CAFE,MOÍDO E TORRADO,4704,PALMAS-TO,1721000,TO,NORTE,2026,5,VAREJO,68.04
CAIXA PLASTICA,NÃO INFORMADO,11068,COLARES-PA,1502608,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,60.0
CAIXA PLASTICA,VAZADA - BASQUETA DE,12417,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,65.0
CALCARIO CALCITICO,NÃO INFORMADO,4538,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.23
CALCARIO CALCITICO,NÃO INFORMADO,4538,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.28
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,0.7
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,TUCUMÃ-PA,1508084,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,0.4
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.73
CALCARIO DOLOMITICO,PRNT - PODER RELATIV,13024,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.7
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.09
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,0.23
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,0.14
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.14
CALCARIO DOLOMITICO,NÃO INFORMADO,4539,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.26
CAMA,DE FRANGO,12948,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,0.35
CANECA,500 ML,14143,XAPURI-AC,1200708,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3.8
CANOA DE MADEIRA,REMO - MANUAL DE 5 A,12402,MANACAPURU-AM,1302504,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,2300.0
CANOA DE MADEIRA,6 METROS,14983,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,5,PREÇO PAGO PELO PRODUTOR,4000.0
CANOA DE MADEIRA,10 METROS,14911,SENA MADUREIRA-AC,1200500,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,8000.0
CANOA DE MADEIRA,10 METROS,14911,BOCA DO ACRE-AM,1300706,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,6000.0
CANOA DE MADEIRA,7 METROS,14912,BOCA DO ACRE-AM,1300706,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,2500.0
CANOA DE MADEIRA,"0,5M X 8M",14089,CARAUARI-AM,1301001,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3200.0
CANOA DE MADEIRA,8 METROS,15321,COARI-AM,1301209,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3000.0
CANOA DE MADEIRA,6 METROS,14983,COLARES-PA,1502608,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3000.0
CANOA DE MADEIRA,"0,5M X 8M",14089,CURRALINHO-PA,1502806,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,2800.0
CANOA DE MADEIRA,6 METROS,14983,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,4000.0
CANOA DE MADEIRA,"0,5M X 8M",14089,LIMOEIRO DO AJURU-PA,1504000,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,4000.0
CANOA DE MADEIRA,7 METROS,14912,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,1600.0
CAPACETE,NÃO INFORMADO,11643,BELTERRA-PA,1501451,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,45.0
CARA,NÃO INFORMADO,5526,CAAPIRANGA-AM,1300839,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.21
CARA,NÃO INFORMADO,5526,CAAPIRANGA-AM,1300839,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.15
CARA,NÃO INFORMADO,5526,ALVORADA D'OESTE-RO,1100346,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,6.0
CARA,NÃO INFORMADO,5526,CAAPIRANGA-AM,1300839,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.15
CARA,NÃO INFORMADO,5526,ALVORADA D'OESTE-RO,1100346,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,6.17
CARA,NÃO INFORMADO,5526,CAAPIRANGA-AM,1300839,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.17
CARA,NÃO INFORMADO,5526,ALVORADA D'OESTE-RO,1100346,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,6.0
CARNE BOVINA,COXÃO DURO S/OSSO,4282,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,VAREJO,30.94
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,VAREJO,36.08
CARNE BOVINA,PATINHO S/OSSO,4289,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,VAREJO,34.58
CARNE BOVINA,COXÃO DURO S/OSSO,4282,MANAUS-AM,1302603,AM,NORTE,2025,9,VAREJO,38.11
CARNE BOVINA,PATINHO S/OSSO,4289,MANAUS-AM,1302603,AM,NORTE,2025,9,VAREJO,41.66
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,MANAUS-AM,1302603,AM,NORTE,2025,9,VAREJO,41.57
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,MACAPÁ-AP,1600303,AP,NORTE,2025,9,VAREJO,42.24
CARNE BOVINA,PATINHO S/OSSO,4289,MACAPÁ-AP,1600303,AP,NORTE,2025,9,VAREJO,42.83
CARNE BOVINA,COXÃO DURO S/OSSO,4282,MACAPÁ-AP,1600303,AP,NORTE,2025,9,VAREJO,37.55
CARNE BOVINA,COXÃO DURO S/OSSO,4282,BELÉM-PA,1501402,PA,NORTE,2025,9,VAREJO,38.64
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,BELÉM-PA,1501402,PA,NORTE,2025,9,VAREJO,40.94
CARNE BOVINA,PATINHO S/OSSO,4289,BELÉM-PA,1501402,PA,NORTE,2025,9,VAREJO,41.07
CARNE BOVINA,DIANTEIRO COM OSSO,11158,BELÉM-PA,1501402,PA,NORTE,2025,9,ATACADO,28.73
CARNE BOVINA,PATINHO S/OSSO,4289,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,VAREJO,35.38
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,VAREJO,36.85
CARNE BOVINA,COXÃO DURO S/OSSO,4282,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,VAREJO,32.54
CARNE BOVINA,PATINHO S/OSSO,4289,BOA VISTA-RR,1400100,RR,NORTE,2025,9,VAREJO,43.49
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,BOA VISTA-RR,1400100,RR,NORTE,2025,9,VAREJO,44.74
CARNE BOVINA,COXÃO DURO S/OSSO,4282,BOA VISTA-RR,1400100,RR,NORTE,2025,9,VAREJO,40.49
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,PALMAS-TO,1721000,TO,NORTE,2025,9,VAREJO,46.55
CARNE BOVINA,COXÃO DURO S/OSSO,4282,PALMAS-TO,1721000,TO,NORTE,2025,9,VAREJO,42.47
CARNE BOVINA,PATINHO S/OSSO,4289,PALMAS-TO,1721000,TO,NORTE,2025,9,VAREJO,43.48
CARNE BOVINA,PATINHO S/OSSO,4289,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,VAREJO,34.83
CARNE BOVINA,COXÃO DURO S/OSSO,4282,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,VAREJO,31.41
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,VAREJO,36.52
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,MANAUS-AM,1302603,AM,NORTE,2025,10,VAREJO,40.81
CARNE BOVINA,COXÃO DURO S/OSSO,4282,MANAUS-AM,1302603,AM,NORTE,2025,10,VAREJO,38.3
CARNE BOVINA,PATINHO S/OSSO,4289,MANAUS-AM,1302603,AM,NORTE,2025,10,VAREJO,40.39
CARNE BOVINA,PATINHO S/OSSO,4289,MACAPÁ-AP,1600303,AP,NORTE,2025,10,VAREJO,43.29
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,MACAPÁ-AP,1600303,AP,NORTE,2025,10,VAREJO,42.32
CARNE BOVINA,COXÃO DURO S/OSSO,4282,MACAPÁ-AP,1600303,AP,NORTE,2025,10,VAREJO,37.49
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,BELÉM-PA,1501402,PA,NORTE,2025,10,VAREJO,41.66
CARNE BOVINA,PATINHO S/OSSO,4289,BELÉM-PA,1501402,PA,NORTE,2025,10,VAREJO,41.34
CARNE BOVINA,COXÃO DURO S/OSSO,4282,BELÉM-PA,1501402,PA,NORTE,2025,10,VAREJO,38.24
CARNE BOVINA,DIANTEIRO COM OSSO,11158,BELÉM-PA,1501402,PA,NORTE,2025,10,ATACADO,28.93
CARNE BOVINA,COXÃO MOLE S/OSSO,4283,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,VAREJO,36.63
CARNE BOVINA,PATINHO S/OSSO,4289,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,VAREJO,35.51
CARNE BOVINA,COXÃO DURO S/OSSO,4282,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,VAREJO,32.89
